CL_NM,TRRSRT_NM,TRRSRT_ADDR,ORIGIN_CL_NM,ANALS_BEGIN_DE,ANALS_END_DE,AVRG_SCORE_VALUE,CORE_KWRD_CN,CORE_KWRD_CO,AFRM_KWRD_CN,AFRM_KWRD_CO,NEGA_KWRD_CN,NEGA_KWRD_CO
휴양콘도미니엄업,켄싱턴리조트 제주한림,제주특별자치도 제주시 한림읍 귀덕리 3861,AGODA,20230101,20230630,93,"친절,가족,조식,여행,위치,바다,객실,가격,직원",9,"친절,가족,조식,여행,위치,바다,객실,가격",8,직원,1
휴양콘도미니엄업,켄싱턴리조트 제주한림,제주특별자치도 제주시 한림읍 귀덕리 3861,BOOKING,20230101,20230630,91,"친절,조식,가족,시설,위치,가격,거실,직원,노후",9,"친절,조식,가족,시설,위치,가격,거실",7,"직원,노후",2
휴양콘도미니엄업,켄싱턴리조트 제주한림,제주특별자치도 제주시 한림읍 귀덕리 3861,GOODCHOICE,20230101,20230630,100,"객실,조식,가족,위치,맛집,아이들,부대시설,하수구,냄새,바닷가",10,"객실,조식,가족,위치,맛집,아이들,부대시설",7,"하수구,냄새,바닷가",3
휴양콘도미니엄업,켄싱턴리조트 제주한림,제주특별자치도 제주시 한림읍 귀덕리 3861,YANOLJA,20230101,20230630,91,"가족,위치,객실,업그레이드,전망,클린,옛날",7,"가족,위치,객실,업그레이드",4,"전망,클린,옛날",3
숙박업(생활),코델리아s 호텔 앤 리조트,제주특별자치도 서귀포시 성산읍 일주동로 4186,AGODA,20230101,20230630,83,"가격,일출봉,편의점,여행,시설,위치,편안,침대,사용",9,"가격,일출봉,편의점,여행,시설,위치,편안",7,"침대,사용",2
숙박업(생활),코델리아s 호텔 앤 리조트,제주특별자치도 서귀포시 성산읍 일주동로 4186,BOOKING,20230101,20230630,79,"수영장,가격,친절,객실,서비스,직원,바닥,프론트,사람",9,"수영장,가격,친절,객실,서비스",5,"직원,바닥,프론트,사람",4
숙박업(생활),코델리아s 호텔 앤 리조트,제주특별자치도 서귀포시 성산읍 일주동로 4186,GOODCHOICE,20230101,20230630,91,"가격,일출봉,시설,친절,편의점,침대,직원,청소,화장실",9,"가격,일출봉,시설,친절,편의점",5,"침대,직원,청소,화장실",4
숙박업(생활),코델리아s 호텔 앤 리조트,제주특별자치도 서귀포시 성산읍 일주동로 4186,YANOLJA,20230101,20230630,79,"수영장,친절,가격,시설,조식,직원,에어컨,침대",8,"수영장,친절,가격,시설,조식",5,"직원,에어컨,침대",3
일반호텔,코업시티성산,제주특별자치도 서귀포시 성산읍 성산등용로 28,AGODA,20230101,20230630,86,"일출봉,위치,가격,조식,친절,여행,직원,화장실",8,"일출봉,위치,가격,조식,친절,여행",6,"직원,화장실",2
일반호텔,코업시티성산,제주특별자치도 서귀포시 성산읍 성산등용로 28,BOOKING,20230101,20230630,82,"조식,위치,일출봉,친절,시설,아침,청결,직원,조명",9,"조식,위치,일출봉,친절,시설,아침,청결",7,"직원,조명",2
일반호텔,코업시티성산,제주특별자치도 서귀포시 성산읍 성산등용로 28,GOODCHOICE,20230101,20230630,95,"일출봉,바다,객실,여행,가격,위치,우도,화장실",8,"일출봉,바다,객실,여행,가격,위치,우도",7,화장실,1
일반호텔,코업시티성산,제주특별자치도 서귀포시 성산읍 성산등용로 28,YANOLJA,20230101,20230630,87,"일출봉,객실,친절,서비스,컨디션,위치,화장실,세면대,욕실",9,"일출봉,객실,친절,서비스,컨디션,위치",6,"화장실,세면대,욕실",3
관광호텔,탐라스테이,제주특별자치도 제주시 애월읍 애월해안로 881,AGODA,20230101,20230630,88,"가격,위치,객실,시설,여행,한적,내부,전망,잠도",9,"가격,위치,객실,시설,여행,한적,내부",7,"전망,잠도",2
관광호텔,탐라스테이,제주특별자치도 제주시 애월읍 애월해안로 881,GOODCHOICE,20230101,20230630,90,"제주도,탐라,여행,애월,객실,친절,시설,직원",8,"제주도,탐라,여행,애월,객실,친절,시설",7,직원,1
관광호텔,탐라스테이,제주특별자치도 제주시 애월읍 애월해안로 881,YANOLJA,20230101,20230630,85,"객실,조식,바다,친절,시설,맛집,바닥,화장실",8,"객실,조식,바다,친절,시설,맛집",6,"바닥,화장실",2
관광호텔,파르나스 호텔 제주,제주특별자치도 서귀포시 중문관광로72번길 100,AGODA,20230101,20230630,96,"수영장,친절,조식,여행,시설,서비스,객실,컨디션,직원",9,"수영장,친절,조식,여행,시설,서비스,객실,컨디션",8,직원,1
관광호텔,파르나스 호텔 제주,제주특별자치도 서귀포시 중문관광로72번길 100,BOOKING,20230101,20230630,93,"조식,수영장,친절,바다,서비스,위치,직원,청소,화장실",9,"조식,수영장,친절,바다,서비스,위치",6,"직원,청소,화장실",3
관광호텔,파르나스 호텔 제주,제주특별자치도 서귀포시 중문관광로72번길 100,GOODCHOICE,20230101,20230630,99,"수영장,조식,친절,서비스,객실,제주도,인피니티,바다,직원,로비",10,"수영장,조식,친절,서비스,객실,제주도,인피니티,바다",8,"직원,로비",2
관광호텔,파르나스 호텔 제주,제주특별자치도 서귀포시 중문관광로72번길 100,YANOLJA,20230101,20230630,95,"수영장,친절,서비스,시설,컨디션,조식,객실,날씨,여행,직원",10,"수영장,친절,서비스,시설,컨디션,조식,객실,날씨,여행",9,직원,1
관광호텔,파밀리아 호텔,제주특별자치도 서귀포시 대포동서로 63-20,AGODA,20230101,20230630,82,"친절,가족,편안,직원,청소,위생,방음,히터,요청",9,"친절,가족,편안",3,"직원,청소,위생,방음,히터,요청",6
관광호텔,파밀리아 호텔,제주특별자치도 서귀포시 대포동서로 63-20,GOODCHOICE,20230101,20230630,100,"친절,아침,중문,산책,객실,고양이,누렁이,이탈리아,직원",9,"친절,아침,중문,산책,객실,고양이,누렁이,이탈리아",8,직원,1
관광호텔,파밀리아 호텔,제주특별자치도 서귀포시 대포동서로 63-20,YANOLJA,20230101,20230630,90,"친절,접근성,조식,대포항,야간,택시,반대,잡기",8,"친절,접근성,조식,대포항,야간,택시,반대,잡기",8,,0
관광호텔,파크 선샤인 제주,제주특별자치도 서귀포시 남성중로 135,AGODA,20230101,20230630,91,"조식,위치,친절,가격,여행,침구,직원",7,"조식,위치,친절,가격,여행,침구",6,직원,1
관광호텔,파크 선샤인 제주,제주특별자치도 서귀포시 남성중로 135,BOOKING,20230101,20230630,88,"객실,위치,조식,욕조,거리,휴양,블룸,산책,단체",9,"객실,위치,조식,욕조,거리,휴양,블룸,산책",8,단체,1
관광호텔,파크 선샤인 제주,제주특별자치도 서귀포시 남성중로 135,GOODCHOICE,20230101,20230630,98,"조식,침구,친절,위치,시설,청결,컨디션",7,"조식,침구,친절,위치,시설,청결,컨디션",7,,0
관광호텔,파크 선샤인 제주,제주특별자치도 서귀포시 남성중로 135,YANOLJA,20230101,20230630,96,"친절,침구,컨디션,시설,조식,객실,아침",7,"친절,침구,컨디션,시설,조식,객실,아침",7,,0
일반호텔,펠리시아,제주특별자치도 서귀포시 일주동로 9123,AGODA,20230101,20230630,58,"관광지,조식,간단,무료,내외분,하루,실내,모델링",8,"관광지,조식,간단,무료,내외분",5,"하루,실내,모델링",3
일반호텔,펠리시아,제주특별자치도 서귀포시 일주동로 9123,BOOKING,20230101,20230630,90,"위치,베란다,흡연,가능,무료,조식,침구,주차,개선,아쉬움",10,"위치,베란다,흡연,가능,무료,조식,침구",7,"주차,개선,아쉬움",3
일반호텔,펠리시아,제주특별자치도 서귀포시 일주동로 9123,GOODCHOICE,20230101,20230630,96,"조식,아침,여행,친절,간단,바다,관리,주차장",8,"조식,아침,여행,친절,간단,바다",6,"관리,주차장",2
일반호텔,펠리시아,제주특별자치도 서귀포시 일주동로 9123,YANOLJA,20230101,20230630,93,"조식,친절,내외분,여행,토스트,스프,그동안,이동",8,"조식,친절,내외분,여행,토스트,스프,그동안",7,이동,1
관광호텔,플레이스 캠프 제주,제주특별자치도 서귀포시 성산읍 동류암로 20,AGODA,20230101,20230630,90,"여행,위치,시설,일출봉,가격,부대시설,소리,화장실,침대",9,"여행,위치,시설,일출봉,가격,부대시설",6,"소리,화장실,침대",3
관광호텔,플레이스 캠프 제주,제주특별자치도 서귀포시 성산읍 동류암로 20,GOODCHOICE,20230101,20230630,93,"여행,일출봉,시설,객실,화장실,사용,침대,공간,소리",9,"여행,일출봉,시설,객실",4,"화장실,사용,침대,공간,소리",5
관광호텔,플레이스 캠프 제주,제주특별자치도 서귀포시 성산읍 동류암로 20,YANOLJA,20230101,20230630,88,"여행,시설,일출봉,맛집,부대시설,침구,카페,사용,사람,커피",10,"여행,시설,일출봉,맛집,부대시설,침구",6,"카페,사용,사람,커피",4
휴양콘도미니엄업,한림 리조트,제주특별자치도 제주시 한림읍 일주서로 5083-5,AGODA,20230101,20230630,93,"친절,가족,여행,조식,시설,가격,위치,직원",8,"친절,가족,여행,조식,시설,가격,위치",7,직원,1
휴양콘도미니엄업,한림 리조트,제주특별자치도 제주시 한림읍 일주서로 5083-5,GOODCHOICE,20230101,20230630,98,"친절,가족,여행,객실,시설,가격,조식,직원",8,"친절,가족,여행,객실,시설,가격,조식",7,직원,1
휴양콘도미니엄업,한림 리조트,제주특별자치도 제주시 한림읍 일주서로 5083-5,YANOLJA,20230101,20230630,89,"객실,친절,청결,직원,침대,바람,시트,창문",8,"객실,친절,청결",3,"직원,침대,바람,시트,창문",5
숙박업(생활),해비치 하우스 펜션,제주특별자치도 서귀포시 표선면 민속해안로 347,AGODA,20230101,20230630,63,"식당,위치,편의점,인지,냄새,욕실,샤워,주의,다정",9,"식당,위치,편의점",3,"인지,냄새,욕실,샤워,주의,다정",6
휴양콘도미니엄업,해비치 호텔 & 리조트,제주 서귀포시 표선면 민속해안로 537,AGODA,20230101,20230630,91,"수영장,친절,여행,조식,비치,시설,위치,가족,직원",9,"수영장,친절,여행,조식,비치,시설,위치,가족",8,직원,1
휴양콘도미니엄업,해비치 호텔 & 리조트,제주 서귀포시 표선면 민속해안로 537,GOODCHOICE,20230101,20230630,97,"수영장,비치,가족,조식,친절,여행,객실,시설,침구,직원",10,"수영장,비치,가족,조식,친절,여행,객실,시설,침구",9,직원,1
휴양콘도미니엄업,해비치 호텔 & 리조트,제주 서귀포시 표선면 민속해안로 537,YANOLJA,20230101,20230630,94,"친절,조식,서비스,시설,정말,라이브,특가",7,"친절,조식,서비스,시설,정말,라이브,특가",7,,0
관광호텔,"헤이, 서귀포",제주특별자치도 서귀포시 태평로 363,AGODA,20230101,20230630,87,"친절,가격,위치,시장,객실,직원,주차장",7,"친절,가격,위치,시장,객실",5,"직원,주차장",2
관광호텔,"헤이, 서귀포",제주특별자치도 서귀포시 태평로 363,BOOKING,20230101,20230630,74,"위치,친절,가격,여행,직원,화장실,주차장,침대,청소",9,"위치,친절,가격,여행",4,"직원,화장실,주차장,침대,청소",5
관광호텔,"헤이, 서귀포",제주특별자치도 서귀포시 태평로 363,GOODCHOICE,20230101,20230630,96,"친절,위치,시장,시설,지하,직원,주차장,주차",8,"친절,위치,시장,시설,지하",5,"직원,주차장,주차",3
관광호텔,"헤이, 서귀포",제주특별자치도 서귀포시 태평로 363,YANOLJA,20230101,20230630,86,"친절,시장,위치,가격,여행,올레,주차장,직원",8,"친절,시장,위치,가격,여행,올레",6,"주차장,직원",2
관광호텔,호텔 레오 제주,제주특별자치도 제주시 삼무로 14,AGODA,20230101,20230630,93,"친절,공항,조식,여행,위치,루프,직원,침대",8,"친절,공항,조식,여행,위치,루프",6,"직원,침대",2
관광호텔,호텔 레오 제주,제주특별자치도 제주시 삼무로 14,BOOKING,20230101,20230630,92,"친절,스타일,조식,맛집,공항,위치,직원,주차,냄새,사용",10,"친절,스타일,조식,맛집,공항,위치",6,"직원,주차,냄새,사용",4
관광호텔,호텔 레오 제주,제주특별자치도 제주시 삼무로 14,GOODCHOICE,20230101,20230630,98,"친절,객실,스타일,공항,서비스,제주도,인사,직원,주차",9,"친절,객실,스타일,공항,서비스,제주도,인사",7,"직원,주차",2
관광호텔,호텔 레오 제주,제주특별자치도 제주시 삼무로 14,YANOLJA,20230101,20230630,91,"친절,객실,지난해,위치,편안,내부,주차,커튼,직원",9,"친절,객실,지난해,위치,편안,내부",6,"주차,커튼,직원",3
일반호텔,호텔 샬롬,제주특별자치도 제주시 동광로 34,AGODA,20230101,20230630,85,"위치,가격,친절,공항,시청,객실,주차장,직원,침대",9,"위치,가격,친절,공항,시청,객실",6,"주차장,직원,침대",3
일반호텔,호텔 샬롬,제주특별자치도 제주시 동광로 34,BOOKING,20230101,20230630,60,"위치,주차공간,중인,청결,이동,부족,평생,사람,발급,사용",10,"위치,주차공간,중인,청결",4,"이동,부족,평생,사람,발급,사용",6
일반호텔,호텔 샬롬,제주특별자치도 제주시 동광로 34,GOODCHOICE,20230101,20230630,94,"욕조,객실,공항,친절,제주도,시설,가격,주차장",8,"욕조,객실,공항,친절,제주도,시설,가격",7,주차장,1
일반호텔,호텔 샬롬,제주특별자치도 제주시 동광로 34,YANOLJA,20230101,20230630,87,"시설,가격,친절,위치,욕조,객실,주차장,냄새",8,"시설,가격,친절,위치,욕조,객실",6,"주차장,냄새",2
관광호텔,호텔 스카브로,제주특별자치도 서귀포시 예래해안로 15,AGODA,20230101,20230630,93,"자쿠지,가격,여행,시설,객실,바다,친절,스파",8,"자쿠지,가격,여행,시설,객실,바다,친절",7,스파,1
관광호텔,호텔 스카브로,제주특별자치도 서귀포시 예래해안로 15,BOOKING,20230101,20230630,85,"자쿠지,시설,수영장,위치,커서,욕실,냄새,침대,주차",9,"자쿠지,시설,수영장,위치,커서",5,"욕실,냄새,침대,주차",4
관광호텔,호텔 스카브로,제주특별자치도 서귀포시 예래해안로 15,GOODCHOICE,20230101,20230630,78,"자쿠지,제주도,가능,구조,직원,응대,프론트,설명,주차,주차장",10,"자쿠지,제주도,가능,구조",4,"직원,응대,프론트,설명,주차,주차장",6
관광호텔,호텔 스카이파크 제주 1호점,제주특별자치도 제주시 연동 272-29,AGODA,20230101,20230630,84,"한라산,위치,공항,가격,친절,셔틀,주차장,직원,침대",9,"한라산,위치,공항,가격,친절,셔틀",6,"주차장,직원,침대",3
관광호텔,호텔 스카이파크 제주 1호점,제주특별자치도 제주시 연동 272-29,BOOKING,20230101,20230630,43,"친절,위치,구석구석,발견,청소,먼지,사용,카드,에어컨,오프",10,"친절,위치,구석구석,발견",4,"청소,먼지,사용,카드,에어컨,오프",6
관광호텔,호텔 스카이파크 제주 1호점,제주특별자치도 제주시 연동 272-29,GOODCHOICE,20230101,20230630,86,"공항,조식,친절,한라산,객실,여행,주차장,주차,침대",9,"공항,조식,친절,한라산,객실,여행",6,"주차장,주차,침대",3
관광호텔,호텔 스카이파크 제주 1호점,제주특별자치도 제주시 연동 272-29,YANOLJA,20230101,20230630,87,"한라산,친절,공항,시설,조식,직원,사람,청소",8,"한라산,친절,공항,시설,조식",5,"직원,사람,청소",3
관광호텔,호텔 시리우스,제주특별자치도 제주시 도령로 133,AGODA,20230101,20230630,89,"수영장,공항,위치,가격,조식,시설,객실,컨디션,직원",9,"수영장,공항,위치,가격,조식,시설,객실,컨디션",8,직원,1
관광호텔,호텔 시리우스,제주특별자치도 제주시 도령로 133,BOOKING,20230101,20230630,78,"수영장,위치,공항,조식,친절,객실,직원,소리",8,"수영장,위치,공항,조식,친절,객실",6,"직원,소리",2
관광호텔,호텔 시리우스,제주특별자치도 제주시 도령로 133,GOODCHOICE,20230101,20230630,93,"수영장,공항,객실,조식,친절,위치,여행,제주도",8,"수영장,공항,객실,조식,친절,위치,여행,제주도",8,,0
관광호텔,호텔 시리우스,제주특별자치도 제주시 도령로 133,YANOLJA,20230101,20230630,89,"공항,수영장,조식,친절,시설,위치,화장실",7,"공항,수영장,조식,친절,시설,위치",6,화장실,1
일반호텔,호텔 앨리스 앤 트렁크,제주특별자치도 제주시 연동12길 4,AGODA,20230101,20230630,86,"위치,가격,공항,시설,컨디션,서비스,마트,침대,화장실",9,"위치,가격,공항,시설,컨디션,서비스",6,"마트,침대,화장실",3
일반호텔,호텔 앨리스 앤 트렁크,제주특별자치도 제주시 연동12길 4,BOOKING,20230101,20230630,87,"위치,침구,시설,컨디션,친절,직원,주차,관리,응대",9,"위치,침구,시설,컨디션,친절",5,"직원,주차,관리,응대",4
일반호텔,호텔 앨리스 앤 트렁크,제주특별자치도 제주시 연동12길 4,GOODCHOICE,20230101,20230630,98,"시설,청결,배달,침구,친절,소리,직원,수건",8,"시설,청결,배달,침구,친절",5,"소리,직원,수건",3
일반호텔,호텔 앨리스 앤 트렁크,제주특별자치도 제주시 연동12길 4,YANOLJA,20230101,20230630,90,"친절,객실,편안,주차,샤워실,화장실,직원,냄새",8,"친절,객실,편안",3,"주차,샤워실,화장실,직원,냄새",5
일반호텔,호텔 에어시티 제주,제주특별자치도 제주시 삼무로 56,AGODA,20230101,20230630,84,"위치,가격,공항,객실,버스,청결,바닥,청소,소리",9,"위치,가격,공항,객실,버스,청결",6,"바닥,청소,소리",3
일반호텔,호텔 에어시티 제주,제주특별자치도 제주시 삼무로 56,BOOKING,20230101,20230630,80,"구조,창가,위치,시내,접근,공항,셔틀,테이블,커피,문의",10,"구조,창가,위치,시내,접근,공항,셔틀",7,"테이블,커피,문의",3
일반호텔,호텔 에어시티 제주,제주특별자치도 제주시 삼무로 56,GOODCHOICE,20230101,20230630,82,"시설,친절,위치,객실,직원,온돌,난방,냄새,주차",9,"시설,친절,위치,객실",4,"직원,온돌,난방,냄새,주차",5
일반호텔,호텔 에어시티 제주,제주특별자치도 제주시 삼무로 56,YANOLJA,20230101,20230630,85,"친절,가격,시설,객실,위치,공항,주차,직원",8,"친절,가격,시설,객실,위치,공항",6,"주차,직원",2
일반호텔,호텔 컬리넌 제주,제주특별자치도 제주시 사장1길 26,AGODA,20230101,20230630,76,"위치,가격,친절,시내,공항,욕조,직원,모텔,주차,위생",10,"위치,가격,친절,시내,공항,욕조",6,"직원,모텔,주차,위생",4
일반호텔,호텔 컬리넌 제주,제주특별자치도 제주시 사장1길 26,GOODCHOICE,20230101,20230630,96,"가격,시설,친절,객실,적당,청결,주차,사용,침대",9,"가격,시설,친절,객실,적당,청결",6,"주차,사용,침대",3
일반호텔,호텔 컬리넌 제주,제주특별자치도 제주시 사장1길 26,YANOLJA,20230101,20230630,76,"친절,위치,공항,시설,객실,가격,직원,화장실,마트,조명",10,"친절,위치,공항,시설,객실,가격",6,"직원,화장실,마트,조명",4
일반호텔,호텔 케니 모슬포,제주특별자치도 서귀포시 대정읍 하모중앙로 22,AGODA,20230101,20230630,88,"가격,위치,시설,객실,모슬포,직원,침대",7,"가격,위치,시설,객실",4,"모슬포,직원,침대",3
일반호텔,호텔 케니 모슬포,제주특별자치도 서귀포시 대정읍 하모중앙로 22,GOODCHOICE,20230101,20230630,95,"친절,가격,시설,객실,주차장,주차,모슬포,침대",8,"친절,가격,시설,객실",4,"주차장,주차,모슬포,침대",4
일반호텔,호텔 케니 모슬포,제주특별자치도 서귀포시 대정읍 하모중앙로 22,YANOLJA,20230101,20230630,95,"접근성,버스,정류장,시설,컨디션,침대,건물,아래",8,"접근성,버스,정류장,시설,컨디션",5,"침대,건물,아래",3
일반호텔,호텔 케니 서귀포,제주특별자치도 서귀포시 동문로 42,AGODA,20230101,20230630,87,"시장,위치,올레,가격,친절,여행,조식,주차,직원",9,"시장,위치,올레,가격,친절,여행,조식",7,"주차,직원",2
일반호텔,호텔 케니 서귀포,제주특별자치도 서귀포시 동문로 42,BOOKING,20230101,20230630,78,"시장,위치,조식,올레,가격,침대,직원,주차장,주차",9,"시장,위치,조식,올레,가격",5,"침대,직원,주차장,주차",4
일반호텔,호텔 케니 서귀포,제주특별자치도 서귀포시 동문로 42,GOODCHOICE,20230101,20230630,91,"시장,올레,친절,가격,객실,여행,주차,직원,주차장,침대",10,"시장,올레,친절,가격,객실,여행",6,"주차,직원,주차장,침대",4
일반호텔,호텔 케니 서귀포,제주특별자치도 서귀포시 동문로 42,YANOLJA,20230101,20230630,91,"시장,위치,올레,친절,청결,프론트,직원,주차장,주차",9,"시장,위치,올레,친절,청결",5,"프론트,직원,주차장,주차",4
숙박업(생활),호텔 토스카나,제주특별자치도 서귀포시 용흥로66번길 158-7,AGODA,20230101,20230630,94,"온수,수영장,친절,수영,조식,여행,가족,직원,아기",9,"온수,수영장,친절,수영,조식,여행,가족",7,"직원,아기",2
숙박업(생활),호텔 토스카나,제주특별자치도 서귀포시 용흥로66번길 158-7,BOOKING,20230101,20230630,93,"수영장,조식,객실,아이와,가족,시설,온수,친절,직원",9,"수영장,조식,객실,아이와,가족,시설,온수,친절",8,직원,1
숙박업(생활),호텔 토스카나,제주특별자치도 서귀포시 용흥로66번길 158-7,GOODCHOICE,20230101,20230630,99,"수영장,친절,온수,여행,제주도,조식,가족,직원",8,"수영장,친절,온수,여행,제주도,조식,가족",7,직원,1
숙박업(생활),호텔 토스카나,제주특별자치도 서귀포시 용흥로66번길 158-7,YANOLJA,20230101,20230630,93,"수영장,조식,가족,친절,온수,연인,취학,직원",8,"수영장,조식,가족,친절,온수,연인,취학",7,직원,1
일반호텔,호텔난타,제주특별자치도 제주시 선돌목동길 56-26,AGODA,20230101,20230630,90,"한라산,등반,위치,난타,공연,가격,관음사",7,"한라산,등반,위치,난타,공연,가격,관음사",7,,0
일반호텔,호텔난타,제주특별자치도 제주시 선돌목동길 56-26,BOOKING,20230101,20230630,84,"한라산,위치,등반,친절,편의점,조식,직원",7,"한라산,위치,등반,친절,편의점,조식",6,직원,1
일반호텔,호텔난타,제주특별자치도 제주시 선돌목동길 56-26,GOODCHOICE,20230101,20230630,84,"난타,한라산,청결,등반,친절,공연,창문,직원",8,"난타,한라산,청결,등반,친절,공연",6,"창문,직원",2
일반호텔,호텔난타,제주특별자치도 제주시 선돌목동길 56-26,YANOLJA,20230101,20230630,90,"한라산,친절,위치,난타,시내,등산,시설,직원,최적",9,"한라산,친절,위치,난타,시내,등산,시설",7,"직원,최적",2
관광호텔,호텔더원,제주특별자치도 제주시 사장3길 33,AGODA,20230101,20230630,73,"시설,식당,친절,공사,위생,먼지,소음,건물,방음,화장실",10,"시설,식당,친절",3,"공사,위생,먼지,소음,건물,방음,화장실",7
관광호텔,호텔더원,제주특별자치도 제주시 사장3길 33,BOOKING,20230101,20230630,60,"시설,시내,편의,청결,프럼,운전,소리,자차",8,"시설,시내,편의,청결,프럼",5,"운전,소리,자차",3
관광호텔,호텔더원,제주특별자치도 제주시 사장3길 33,GOODCHOICE,20230101,20230630,87,"친절,객실,조식,위치,직원,침대,주차,주차장",8,"친절,객실,조식,위치",4,"직원,침대,주차,주차장",4
관광호텔,호텔더원,제주특별자치도 제주시 사장3길 33,YANOLJA,20230101,20230630,85,"객실,친절,청결,가격,침대,직원,주차,냄새",8,"객실,친절,청결,가격",4,"침대,직원,주차,냄새",4
일반호텔,호텔위드제주,제주특별자치도 제주시 노연로 34,AGODA,20230101,20230630,85,"가격,위치,공항,시내,주차,주차장,직원,화장실",8,"가격,위치,공항,시내",4,"주차,주차장,직원,화장실",4
일반호텔,호텔위드제주,제주특별자치도 제주시 노연로 34,BOOKING,20230101,20230630,76,"위치,조식,친절,공항,가격,주차,주차장,화장실,직원",9,"위치,조식,친절,공항,가격",5,"주차,주차장,화장실,직원",4
일반호텔,호텔위드제주,제주특별자치도 제주시 노연로 34,GOODCHOICE,20230101,20230630,100,"실전,객실,문제,대처",4,"실전,객실",2,"문제,대처",2
일반호텔,호텔위드제주,제주특별자치도 제주시 노연로 34,YANOLJA,20230101,20230630,80,"시설,공항,전반,시세,감안,신경,주차,요원,말투",9,"시설,공항,전반,시세,감안",5,"신경,주차,요원,말투",4
숙박업(생활),휘닉스 섭지코지,제주특별자치도 서귀포시 성산읍 섭지코지로 107,AGODA,20230101,20230630,88,"수영장,여행,가족,섭지코지,시설,산책,친절,위치,아이들,직원",10,"수영장,여행,가족,섭지코지,시설,산책,친절,위치,아이들",9,직원,1
숙박업(생활),휘닉스 섭지코지,제주특별자치도 서귀포시 성산읍 섭지코지로 107,BOOKING,20230101,20230630,77,"시설,수영장,객실,섭지코지,조식,바다,가족,사우나,연결,레드",10,"시설,수영장,객실,섭지코지,조식,바다,가족,사우나",8,"연결,레드",2
숙박업(생활),휘닉스 섭지코지,제주특별자치도 서귀포시 성산읍 섭지코지로 107,GOODCHOICE,20230101,20230630,94,"수영장,여행,가족,섭지코지,시설,조식,아이들,닉스,객실,직원",10,"수영장,여행,가족,섭지코지,시설,조식,아이들,닉스,객실",9,직원,1
숙박업(생활),휘닉스 섭지코지,제주특별자치도 서귀포시 성산읍 섭지코지로 107,YANOLJA,20230101,20230630,89,"가족,친절,여행,아이들,시설,제주도,객실,수영장,섭지코지,가격",10,"가족,친절,여행,아이들,시설,제주도,객실,수영장,섭지코지,가격",10,,0
일반호텔,휘슬락,제주특별자치도 제주시 서부두2길 26,AGODA,20230101,20230630,83,"위치,시장,공항,가격,친절,시설,바다,동문,직원",9,"위치,시장,공항,가격,친절,시설,바다",7,"동문,직원",2
일반호텔,휘슬락,제주특별자치도 제주시 서부두2길 26,BOOKING,20230101,20230630,79,"위치,조식,가능,시설,가족,서비스,주차장,주차,자리,걷기",10,"위치,조식,가능,시설,가족,서비스",6,"주차장,주차,자리,걷기",4
일반호텔,휘슬락,제주특별자치도 제주시 서부두2길 26,GOODCHOICE,20230101,20230630,92,"바다,시장,공항,친절,거리,동문,주차,침대,직원",9,"바다,시장,공항,친절,거리",5,"동문,주차,침대,직원",4
일반호텔,휘슬락,제주특별자치도 제주시 서부두2길 26,YANOLJA,20230101,20230630,85,"친절,시장,위치,시설,공항,직원,동문,청소",8,"친절,시장,위치,시설,공항",5,"직원,동문,청소",3
관광호텔,히든 클리프 호텔 앤 네이처,제주특별자치도 서귀포시 상예동 625,AGODA,20230101,20230630,91,"수영장,조식,친절,시설,서비스,컨디션,여행,가격,직원",9,"수영장,조식,친절,시설,서비스,컨디션,여행,가격",8,직원,1
관광호텔,히든 클리프 호텔 앤 네이처,제주특별자치도 서귀포시 상예동 625,BOOKING,20230101,20230630,83,"객실,서비스,쟁반,컨디션,수압,요청,복도,바닥,전기",9,"객실,서비스,쟁반,컨디션,수압",5,"요청,복도,바닥,전기",4
관광호텔,히든 클리프 호텔 앤 네이처,제주특별자치도 서귀포시 상예동 625,GOODCHOICE,20230101,20230630,97,"수영장,친절,조식,제주도,여행,객실,컨디션,직원,주차장",9,"수영장,친절,조식,제주도,여행,객실,컨디션",7,"직원,주차장",2
관광호텔,히든 클리프 호텔 앤 네이처,제주특별자치도 서귀포시 상예동 625,YANOLJA,20230101,20230630,99,"수영장,친절,객실,컨디션,시설,날씨,직원",7,"수영장,친절,객실,컨디션,시설,날씨",6,직원,1
