CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,BASE_MT,ALL_TOTAL_CO,MON_VIEWS_CO,TUES_VIEWS_CO,WED_VIEWS_CO,THUR_VIEWS_CO,FRI_VIEWS_CO,SAT_VIEWS_CO,SUN_VIEWS_CO
c4,음식점,아랑,"제주특별자치도 제주시 선덕로 5길 25(연동, 연미주택)",2023,05,17,1,0,2,5,2,4,3
c4,음식점,아리(あり),제주특별자치도 서귀포시 홍중로 99,2023,05,22,1,7,6,3,4,0,1
c4,음식점,아사라베이커리카페,제주특별자치도 제주시 선사로2길 37 (삼양일동) 1층,2023,05,29,0,27,2,0,0,0,0
c4,음식점,아살람 레스토랑,제주특별자치도 제주시 중앙로2길 7,2023,05,2,1,0,0,0,1,0,0
c4,음식점,아싸횟집,제주특별자치도 서귀포시 동홍중앙로 29-1,2023,05,36,7,11,1,7,5,2,3
c4,음식점,아웃도어키친,제주특별자치도 서귀포시 동홍로 370,2023,05,39,5,7,11,4,6,4,2
c4,음식점,아이갓에브리씽,제주특별자치도 제주시 문연로 6,2023,05,44,7,2,14,12,7,1,1
c4,음식점,아이스크림연구소(우도점),제주시 우도면 우도봉길 47,2023,05,10,3,1,1,1,2,1,1
c4,음식점,아일랜드조르바,제주특별자치도 제주시 구좌읍 대수길 9,2023,05,31,6,6,9,2,4,4,0
c4,음식점,아일랜드팩토리 풍류,제주 제주시 관덕로8길 31,2023,05,15,5,2,1,3,1,1,2
c4,음식점,아줄레주,제주특별자치도 서귀포시 성산읍 신풍하동로19번길 59,2023,05,39,5,5,8,4,5,7,5
c4,음식점,아트인명도암,제주특별자치도 제주시 명림로 209,2023,05,2,0,1,0,0,1,0,0
c4,음식점,아페즈,제주특별자치도 서귀포시 중문관광로72번길 100,2023,05,27,2,5,4,9,4,2,1
c4,음식점,안거리밖거리,제주특별자치도 서귀포시 솔동산로 6-1,2023,05,82,15,14,17,7,14,7,8
c4,음식점,안녕구움,제주특별자치도 제주시 한경면 고산로 49 1층,2023,05,13,0,1,2,1,3,5,1
c4,음식점,안녕육지사람,제주특별자치도 제주시 우도면 우도해안길 792,2023,05,24,4,4,8,3,4,0,1
c4,음식점,안녕협재씨,제주특별자치도 제주시 한림읍 협재1길 55,2023,05,20,1,5,1,4,4,2,3
c4,음식점,안다미로,제주특별자치도 제주시 조천읍 비자림로 648,2023,05,22,4,2,3,4,3,6,0
c4,음식점,안전식당,제주특별자치도 제주시 사라봉길 4,2023,05,27,6,6,5,4,4,1,1
c4,음식점,안트레,제주특별자치도 제주시 애월읍 애월로 11,2023,05,32,7,4,5,6,3,7,0
c4,음식점,알동네집,제주특별자치도 제주시 한경면 연명로 545,2023,05,2,0,0,0,0,0,0,2
c4,음식점,알마니,제주특별자치도 제주시 구좌읍 해녀박물관길 37,2023,05,19,2,1,3,3,3,4,3
c4,음식점,앙끄레국수,제주특별자치도 서귀포시 법환상로2번길 97-18,2023,05,16,3,4,1,3,3,1,1
c4,음식점,앙뚜아네트 삼다수마을점,제주특별자치도 제주시 조천읍 비자림로 606,2023,05,55,9,15,7,5,1,4,14
c4,음식점,앙뚜아네트 용담점,제주특별자치도 제주시 서해안로 671,2023,05,19,4,2,1,6,3,2,1
c4,음식점,앙카페,제주특별자치도 서귀포시 대정읍 하모항구로 75,2023,05,19,1,2,4,3,1,1,7
c4,음식점,앞돈지,제주특별자치도 제주시 중앙로1길 28(건입동),2023,05,27,4,7,3,6,2,5,0
c4,음식점,앞뱅디식당,제주특별자치도 제주시 선덕로 32,2023,05,68,13,11,8,14,9,8,5
c4,음식점,애나의숲 브런치카페,"제주특별자치도 서귀포시 중동로48번길 8 (서귀동, 귤섬가) 1층",2023,05,27,3,3,2,5,2,5,7
c4,음식점,애월 고깃간,제주특별자치도 제주시 애월읍 애월해안로 32,2023,05,32,4,5,5,6,5,2,5
c4,음식점,애월 우니담,제주특별자치도 제주시 애월읍 고내로13길 107,2023,05,42,11,7,3,8,1,7,5
c4,음식점,애월그때그집 본점,제주특별자치도 제주시 애월읍 애월해안로 97,2023,05,48,5,7,12,6,6,8,4
c4,음식점,애월더선셋,제주특별자치도 제주시 애월읍 일주서로 6111,2023,05,104,15,18,15,14,11,17,14
c4,음식점,애월리안,제주특별자치도 제주시 애월읍 애원로 4,2023,05,37,5,3,6,7,5,7,4
c4,음식점,애월빵공장앤카페,제주특별자치도 제주시 애월읍 금성5길 42-15,2023,05,36,8,3,3,5,7,7,3
c4,음식점,애월오누이,제주특별자치도 제주시 애월읍 애월로9길 54,2023,05,36,4,5,3,11,3,7,3
c4,음식점,애월은혜전복,제주특별자치도 제주시 애월읍 애월로1길 24-3,2023,05,29,3,8,6,3,4,2,3
c4,음식점,애월집,제주특별자치도 제주시 애월읍 애월해안로 690,2023,05,1,0,1,0,0,0,0,0
c4,음식점,앤트러사이트,제주특별자치도 제주시 한림읍 한림로 564,2023,05,91,18,21,11,11,8,14,8
c4,음식점,야시장맛통령,제주특별자치도 제주시 관덕로14길 16,2023,05,25,1,8,6,5,2,0,3
c4,음식점,야야카페,제주특별자치도 제주시 조천읍 조함해안로 580,2023,05,36,8,10,4,3,3,6,2
c4,음식점,야원,제주특별자치도 제주시 조천읍 번영로 1218 (대흘리) 야원,2023,05,37,5,7,11,4,2,3,5
c4,음식점,야자수 식당,제주특별자치도 제주시 한림읍 한림로 300,2023,05,36,8,5,2,5,6,5,5
c4,음식점,얌얌돈까스,제주특별자치도 제주시 구좌읍 구좌로 44,2023,05,43,5,4,11,7,3,5,8
c4,음식점,양가형제,제주특별자치도 제주시 한경면 청수동8길 3,2023,05,155,30,39,19,23,16,15,13
c4,음식점,양촌리마을,제주특별자치도 제주시 진군길 31-5,2023,05,23,4,3,3,7,0,3,3
c4,음식점,양혜란식당,제주특별자치도 서귀포시 서호남로32번길 41,2023,05,1,0,1,0,0,0,0,0
c4,음식점,어림향,제주특별자치도 제주시 서사로24길 22,2023,05,33,5,3,9,6,1,3,6
c4,음식점,어머니닭집,제주특별자치도 서귀포시 성산읍 고성오조로 13,2023,05,30,3,5,7,8,3,1,3
c4,음식점,어머니몸국,제주특별자치도 제주시 조천읍 신북로 245,2023,05,42,5,7,13,2,4,5,6
c4,음식점,어머니빵집,제주특별자치도 제주시 도령로 103,2023,05,16,1,1,3,3,3,2,3
c4,음식점,어머니와고등어,제주특별자치도 제주시 도두봉2길 43,2023,05,66,12,15,12,11,8,4,4
c4,음식점,어머니의 뜻을 담다 단지,제주특별자치도 제주시 애월읍 하귀2길 66,2023,05,36,3,7,5,7,7,1,6
c4,음식점,어머니의뜻을담다 단지,제주특별자치도 제주시 애월읍 하귀2길 66,2023,05,32,4,2,5,10,5,5,1
c4,음식점,어멍,제주특별자치도 제주시 조천읍 신북로 577대명리조트 B동 1층,2023,05,23,4,6,4,4,0,3,2
c4,음식점,어반르토아,제주특별자치도 제주시 구남동5길 36,2023,05,21,3,0,3,6,1,4,4
c4,음식점,어부와농부,제주특별자치도 서귀포시 천제연로 89,2023,05,43,11,3,7,8,4,7,3
c4,음식점,어사촌도야지,제주특별자치도 제주시 애월읍 천덕로 440-6,2023,05,29,6,2,3,6,2,7,3
c4,음식점,어애랑,제주특별자치도 제주시 한림읍 한림로 422 (협재리) 어애랑,2023,05,25,4,2,3,3,6,6,1
c4,음식점,어우늘,제주특별자치도 제주시 연북로 222,2023,05,58,13,5,5,12,10,8,5
c4,음식점,어제보다오늘,제주특별자치도 제주시 서해안로 68,2023,05,11,3,2,1,2,1,0,2
c4,음식점,어진이네 횟집,제주특별자치도 서귀포시 보목포로 93,2023,05,110,20,23,10,14,11,22,10
c4,음식점,어피니티,제주특별자치도 제주시 남성로 78,2023,05,23,4,2,3,6,5,3,0
c4,음식점,엉덩물,제주특별자치도 제주시 성두길 7-7,2023,05,25,4,8,1,3,3,5,1
c4,음식점,엉또산장,제주특별자치도 서귀포시 강정동 1599,2023,05,31,3,1,5,4,4,6,8
c4,음식점,엉클망고,제주특별자치도 제주시 우도면 우도해안길 342,2023,05,13,1,3,3,1,2,1,2
c4,음식점,엉클통김밥(본점),제주특별자치도 제주시 1100로 3283,2023,05,36,2,9,5,7,7,1,5
c4,음식점,에릭스에스프레소 카페,제주특별자치도 제주시 구좌읍 구좌로 77,2023,05,18,6,2,1,6,2,1,0
c4,음식점,에스프레소 라운지,제주특별자치도 제주시 한라대학로 1 (노형동),2023,05,36,4,8,3,12,1,6,2
c4,음식점,에오마르,제주특별자치도 제주시 선사로8길 13-6,2023,05,25,1,7,6,4,2,4,1
c4,음식점,에이스쌀국수,제주특별자치도 제주시 우정로5길 4,2023,05,43,4,10,7,7,3,7,5
c4,음식점,에이팩토리 커피앤북스,제주시 탑동로 11,2023,05,12,1,1,2,5,2,0,1
c4,음식점,에프터글로우,제주특별자치도 제주시 간월동로 67-3,2023,05,29,4,2,6,5,6,4,2
c4,음식점,에피소드,제주특별자치도 제주시 한경면 고조로 62,2023,05,12,2,1,0,2,3,2,2
c4,음식점,엘리펀시아,제주특별자치도 제주시 1100로 3124,2023,05,30,6,6,3,7,3,3,2
c4,음식점,엘파소,제주특별자치도 서귀포시 안덕면 화순로 191-43,2023,05,67,9,14,11,13,5,10,5
c4,음식점,엠 라운지 M Lounge,제주 서귀포시 안덕면 신화역사로304번길 38 메리어트관 제주신화월드 호텔앤리조트 G층,2023,05,38,4,14,3,6,6,2,3
c4,음식점,여행가게,"제주특별자치도 서귀포시 남원읍 태위로 929 (태흥리, 뽀글이미용실) 1층",2023,05,36,5,7,8,4,2,6,4
c4,음식점,연동길,제주특별자치도 제주시 은남2길 23,2023,05,11,1,2,2,3,1,2,0
c4,음식점,연동둘둘김밥,제주특별자치도 제주시 국기로 21,2023,05,49,9,5,9,8,8,4,6
c4,음식점,연동마라도횟집,제주특별자치도 제주시 신광로8길 3,2023,05,65,5,8,19,10,3,8,12
c4,음식점,연미정,제주특별자치도 제주시 세평항로 14,2023,05,57,5,17,5,4,11,7,8
c4,음식점,연우네,제주특별자치도 제주시 은수길 110,2023,05,26,8,2,4,7,4,1,0
c4,음식점,연이네,제주특별자치도 제주시 우도면 우도해안길 662-1,2023,05,23,3,5,6,3,3,1,2
c4,음식점,연정식당,제주특별자치도 제주시 신광로10길 29,2023,05,53,11,6,7,10,6,9,4
c4,음식점,연탄과친한돼지,제주특별자치도 제주시 원노형로 61,2023,05,1,0,1,0,0,0,0,0
c4,음식점,연화키친,제주특별자치도 제주시 애월읍 상가로 51,2023,05,29,6,4,5,3,3,7,1
c4,음식점,열공부엌,제주특별자치도 제주시 선덕로8길 26 비산쉐르빌 가동 103호,2023,05,17,1,2,7,4,1,1,1
c4,음식점,영림흑돼지가든,제주특별자치도 제주시 한림읍 한수풀로 30,2023,05,92,11,12,14,9,23,13,10
c4,음식점,영실국수서귀포중문본점,제주특별자치도 서귀포시 일주서로 470,2023,05,1,0,0,1,0,0,0,0
c4,음식점,영주말가든,제주특별자치도 제주시 연북로 196,2023,05,41,4,10,8,5,6,6,2
c4,음식점,영진보말칼국수제주협제점,제주특별자치도 제주시 한림읍 한림로5길 23,2023,05,1,0,1,0,0,0,0,0
c4,음식점,영춘식당,제주특별자치도 제주시 도남로7길 37-1,2023,05,23,2,3,2,6,7,3,0
c4,음식점,영해식당 (제주점),제주특별자치도 제주시 정든로2길 24-1,2023,05,50,8,5,11,9,3,5,9
c4,음식점,예산가마솥장수촌설렁탕,제주특별자치도 제주시 구남동8길 53,2023,05,35,6,5,3,7,3,8,3
c4,음식점,예소담,제주특별자치도 제주시 천수로 6,2023,05,9,2,1,1,3,2,0,0
c4,음식점,예지원,제주특별자치도 서귀포시 천제연로 129,2023,05,39,12,4,9,5,5,3,1
c4,음식점,옛날동문시장칼국수,제주특별자치도 제주시 동문로4길 9,2023,05,585,51,43,45,155,160,68,63
c4,음식점,옛날옛적,제주특별자치도 서귀포시 성산읍 일주동로 4660,2023,05,49,8,10,7,9,6,5,4
c4,음식점,옛정의골 식당,제주특별자치도 서귀포시 표선면 중산간동로 4592,2023,05,37,3,10,4,7,6,2,5
c4,음식점,오가네전복설렁탕,제주특별자치도 서귀포시 중산간동로 7738,2023,05,58,5,11,8,11,5,11,7
c4,음식점,오끼416갤러리,제주특별자치도 서귀포시 남원읍 태수로358번길 3-1,2023,05,27,4,5,4,7,2,3,2
c4,음식점,오누이밥상,제주특별자치도 제주시 추자면 추자로 68,2023,05,20,8,2,2,2,1,5,0
c4,음식점,오는정김밥,제주특별자치도 서귀포시 동문동로 2,2023,05,96,18,11,15,15,13,15,9
c4,음식점,오늘은 녹차한잔&쇼핑,제주특별자치도 서귀포시 표선면 중산간동로 4772,2023,05,88,10,11,20,20,6,13,8
c4,음식점,오데뜨,제주특별자치도 제주시 한림읍 중산간서로 4995-6,2023,05,42,11,4,4,8,5,7,3
c4,음식점,오동여식당,제주특별자치도 제주시 추자면 추자로 20,2023,05,20,3,8,2,2,1,1,3
c4,음식점,오드랑베이커리,제주특별자치도 제주시 조천읍 조함해안로 552-3,2023,05,31,5,4,5,3,6,3,5
c4,음식점,오또도넛,제주특별자치도 서귀포시 중문상로 87,2023,05,29,2,3,5,8,4,2,5
c4,음식점,오라디오라,제주특별자치도 서귀포시 안덕면 사계로114번길 54-102,2023,05,35,3,10,3,5,8,3,3
c4,음식점,오라숲소리,제주특별자치도 제주시 오라로 80,2023,05,61,13,15,11,11,4,4,3
c4,음식점,오롯,제주특별자치도 제주시 신설로11길 2-10,2023,05,4,0,1,3,0,0,0,0
c4,음식점,오르막가든,제주특별자치도 서귀포시 대포중앙로 12,2023,05,17,0,3,2,5,2,4,1
c4,음식점,오르미,제주특별자치도 제주시 서회천길 33,2023,05,24,2,5,2,7,5,2,1
c4,음식점,오마이양대창 제주외도점,제주특별자치도 제주시 우정로 20,2023,05,36,5,6,5,10,2,5,3
c4,음식점,오만정성 제주협재점,제주특별자치도 제주시 한림읍 일주서로 5083,2023,05,1,0,1,0,0,0,0,0
c4,음식점,오백장군과 까마귀,제주특별자치도 서귀포시 영실로 495,2023,05,108,15,24,15,16,13,13,12
c4,음식점,오복떡집,제주특별자치도 제주시 동문로2길 10,2023,05,24,0,8,5,4,5,0,2
c4,음식점,오솔길,제주특별자치도 제주시 임항로 264,2023,05,41,4,4,6,12,2,10,3
c4,음식점,오일등식당,제주특별자치도 제주시 도공로 22-1,2023,05,23,5,4,4,5,1,3,1
c4,음식점,오조해녀의 집,제주특별자치도 서귀포시 성산읍 한도로 141-13,2023,05,31,2,8,4,9,1,5,2
c4,음식점,오캄,제주특별자치도 제주시 정실3길 118,2023,05,18,1,0,4,6,2,1,4
c4,음식점,오쿠다 이도점,제주특별자치도 제주시 구남동4길 45,2023,05,32,5,3,8,9,3,2,2
c4,음식점,오현불백,제주특별자치도 제주시 성지로 58-2,2023,05,44,10,9,4,5,6,4,6
c4,음식점,옥돔식당,제주특별자치도 서귀포시 대정읍 신영로36번길 62,2023,05,59,11,11,6,10,7,4,10
c4,음식점,옥만이네,제주특별자치도 제주시 한림읍 한림해안로 160,2023,05,29,4,5,6,6,1,5,2
c4,음식점,온오프,제주특별자치도 제주시 우도면 우도해안길 876,2023,05,33,4,8,2,6,7,2,4
c4,음식점,올댓제주,제주특별자치도 제주시 중앙로1길 33 2층,2023,05,17,2,2,2,7,1,3,0
c4,음식점,올디벗구디,제주특별자치도 서귀포시 일주서로 330,2023,05,16,2,2,5,2,2,1,2
c4,음식점,올래국수,제주특별자치도 제주시 귀아랑길 24 (연동),2023,05,333,56,57,55,47,52,33,33
c4,음식점,올래회어촌,제주특별자치도 제주시 테우해안로 166 (이호일동),2023,05,31,4,10,4,8,1,2,2
c4,음식점,올랭이와물꾸럭,제주특별자치도 서귀포시 대정읍 신영로 93-5,2023,05,28,4,3,7,5,1,3,5
c4,음식점,올레7돈 (올레칠돈),제주특별자치도 서귀포시 월평하원로 20,2023,05,45,13,8,4,7,3,5,5
c4,음식점,올레산야초,제주특별자치도 제주시 애월읍 유수암서길 57,2023,05,32,2,8,7,6,3,6,0
c4,음식점,올레삼다정,제주특별자치도 서귀포시 태평로537번길 48,2023,05,23,8,4,3,4,1,1,2
c4,음식점,올레수산회센터,제주도 서귀포시 중정로 61번길 12,2023,05,80,22,16,7,10,10,5,10
c4,음식점,올레실내포장마차,제주특별자치도 제주시 추자면 추자로 52,2023,05,12,1,4,3,0,1,3,0
c4,음식점,올레왕갈치,제주특별자치도 서귀포시 중앙로42번길 9,2023,05,1,0,0,0,0,1,0,0
c4,음식점,올티스,제주특별자치도 제주시 조천읍 거문오름길 23-58,2023,05,36,5,5,6,8,4,2,6
c4,음식점,옵써빵집,제주특별자치도 서귀포시 표선면 표선동서로 240,2023,05,38,9,3,7,3,8,6,2
c4,음식점,옹포별장가든,제주특별자치도 제주시 한림읍 한림상로 24,2023,05,42,7,9,4,10,7,4,1
c4,음식점,와랑식탁,제주특별자치도 제주시 한경면 한경해안로 512-8,2023,05,37,8,5,4,8,4,4,4
c4,음식점,와랑와랑카페,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 28,2023,05,34,4,3,6,4,6,6,5
c4,음식점,와르다 레스토랑,제주특별자치도 제주시 관덕로8길 24-1,2023,05,46,9,10,10,4,1,7,5
c4,음식점,와토커피,제주특별자치도 서귀포시 대정읍 동일하모로 238,2023,05,34,7,6,1,8,4,3,5
c4,음식점,와팡,제주특별자치도 서귀포시 이어도로 36-30,2023,05,39,6,7,7,6,3,7,3
c4,음식점,왓섬,제주특별자치도 제주시 오등4길 3,2023,05,12,0,4,2,3,0,1,2
c4,음식점,외도339,제주특별자치도 제주시 일주서로 7345,2023,05,38,8,4,5,6,3,5,7
c4,음식점,요요무문,제주특별자치도 제주시 구좌읍 해맞이해안로 1102,2023,05,17,3,0,6,3,1,3,1
c4,음식점,요우르,제주특별자치도 제주시 조천읍 조함해안로 343,2023,05,29,1,6,4,7,4,3,4
c4,음식점,용꽈배기,제주특별자치도 제주시 서광로30길 3,2023,05,18,2,4,5,1,2,2,2
c4,음식점,용담밭담,제주특별자치도 제주시 서천길 16,2023,05,33,2,11,3,7,3,2,5
c4,음식점,용담생국수,제주특별자치도 제주시 용담로 95,2023,05,19,1,0,1,3,6,3,5
c4,음식점,용두암 바당회국수,제주시 서해안로 614,2023,05,55,14,11,5,5,10,8,2
c4,음식점,용두암해녀촌,제주특별자치도 제주시 용해로 11,2023,05,51,3,7,10,10,6,4,11
c4,음식점,용림식당,제주특별자치도 서귀포시 안덕면 사계남로 170-1,2023,05,24,3,6,1,3,4,4,3
c4,음식점,용소담,제주특별자치도 제주시 흥운길 103,2023,05,2,0,1,1,0,0,0,0
c4,음식점,용연보말칼국수,제주특별자치도 제주시 흥운길 77,2023,05,1,0,0,1,0,0,0,0
c4,음식점,용이식당,제주특별자치도 서귀포시 천지로 40,2023,05,27,4,5,5,7,1,3,2
c4,음식점,용출횟집,제주특별자치도 제주시 용담3동 505,2023,05,15,3,6,0,6,0,0,0
c4,음식점,우도 풍원,제주특별자치도 제주시 우도면 우도해안길 340,2023,05,44,12,8,9,5,5,4,1
c4,음식점,우도돼지네 땅콩만두,서귀포시 중정로73번길 15-1,2023,05,31,6,7,2,7,3,4,2
c4,음식점,우도면파전리,제주특별자치도 제주시 우도면 우도해안길 388,2023,05,27,4,5,5,3,4,1,5
c4,음식점,우도몬딱,제주특별자치도 제주시 우도면 우도해안길 794,2023,05,28,5,9,2,4,2,2,4
c4,음식점,우도아름다운소풍,제주특별자치도 제주시 우도면 우도해안길 446,2023,05,24,4,5,3,4,1,3,4
c4,음식점,우도왕자이야기,제주특별자치도 제주시 우도면 우도해안길 252,2023,05,41,10,7,5,4,7,4,4
c4,음식점,우도이야기,제주특별자치도 제주시 우도면 우도해안길 504,2023,05,26,7,4,4,3,4,2,2
c4,음식점,우도자연,제주특별자치도 제주시 우도면 우도해안길 602,2023,05,39,6,7,6,4,6,5,5
c4,음식점,우도짜장맨,제주특별자치도 제주시 우도면 우도해안길 1132,2023,05,54,7,9,8,9,9,7,5
c4,음식점,우도해광식당,제주특별자치도 제주시 우도면 하고수길 69,2023,05,21,0,8,4,0,4,4,1
c4,음식점,우도해녀식당,제주특별자치도 제주시 우도면 우도해안길 440,2023,05,53,10,11,14,4,5,5,4
c4,음식점,우도향,제주특별자치도 제주시 우도면 우도해안길 848,2023,05,15,1,1,6,2,3,0,2
c4,음식점,우드스탁,제주특별자치도 제주시 구좌읍 월정7길 52,2023,05,40,2,9,7,6,8,3,5
c4,음식점,우리동네숯불갈비,제주특별자치도 제주시 추자면 추자로 10-2,2023,05,46,12,1,6,5,10,8,4
c4,음식점,우리두리식당,제주특별자치도 제주시 구좌읍 김녕로 173,2023,05,69,13,9,10,12,13,8,4
c4,음식점,우리회수산,제주특별자치도 제주시 동문로2길 10,2023,05,17,2,3,2,3,3,0,4
c4,음식점,우림일식,제주특별자치도 제주시 도령로 28-2,2023,05,34,5,8,6,5,4,4,2
c4,음식점,우무(umu),제주특별자치도 제주시 한림읍 한림로 542-1,2023,05,147,29,25,21,20,17,14,21
c4,음식점,우무깨식당,제주특별자치도 제주시 우도면 우도해안길 356,2023,05,13,2,2,5,0,1,2,1
c4,음식점,우뭇개일번지,제주특별자치도 서귀포시 성산읍 일출로 288,2023,05,17,0,3,2,6,3,1,2
c4,음식점,우수미회센타,제주특별자치도 제주시 연화로2길 24-1,2023,05,48,6,8,6,12,4,5,7
c4,음식점,우연못,제주특별자치도 제주시 은수길 110,2023,05,46,5,8,12,7,5,4,5
c4,음식점,"우연히,그곳",제주특별자치도 제주시 구좌읍 중산간동로 2250,2023,05,42,13,6,7,8,4,1,3
c4,음식점,우영담,제주특별자치도 제주시 애월읍 애월로 86,2023,05,3,0,3,0,0,0,0,0
c4,음식점,우유부단,제주특별자치도 제주시 한림읍 금악동길 38,2023,05,154,34,20,21,23,27,15,14
c4,음식점,우정회센타,제주특별자치도 서귀포시 중앙로54번길 38,2023,05,34,2,7,7,8,4,2,4
c4,음식점,우정횟집,제주특별자치도 제주시 서부두길 16,2023,05,56,8,11,10,4,8,3,12
c4,음식점,우진해장국,제주특별자치도 제주시 서사로 11,2023,05,184,33,27,33,23,30,17,21
c4,음식점,운해횟집,제주특별자치도 서귀포시 대포로 174,2023,05,32,3,8,6,3,7,5,0
c4,음식점,울트라마린,제주특별자치도 제주시 한경면 일주서로 4611,2023,05,72,15,16,7,13,7,8,6
c4,음식점,웃뜨르우리돼지,제주특별자치도 제주시 한경면 연명로 2,2023,05,24,4,7,2,5,4,2,0
c4,음식점,웅담식당,제주특별자치도 서귀포시 중앙로59번길 5,2023,05,20,4,2,4,3,1,2,4
c4,음식점,웅스키친,제주특별자치도 제주시 대동길 17-1,2023,05,41,16,6,5,8,1,1,4
c4,음식점,원당골,제주특별자치도 제주시 원당로 72,2023,05,47,13,8,5,7,8,6,0
c4,음식점,원더먼트제주,제주특별자치도 제주시 조천읍 신북로 163,2023,05,24,6,4,3,4,1,3,3
c4,음식점,원앤온리,제주특별자치도 서귀포시 안덕면 산방로 141,2023,05,59,10,13,13,10,7,3,3
c4,음식점,원조마라도짜장면,제주특별자치도 서귀포시 대정읍 마라로101번길 48,2023,05,33,4,9,9,3,3,4,1
c4,음식점,원항아리칼국수보쌈,제주특별자치도 제주시 복지로1길 11,2023,05,15,1,2,3,4,3,2,0
c4,음식점,월드컵흑돼지,제주특별자치도 서귀포시 월드컵로 74,2023,05,21,6,3,1,1,5,4,1
c4,음식점,월정리 담또와,제주특별자치도 제주시 구좌읍 월정1길 62,2023,05,2,0,1,1,0,0,0,0
c4,음식점,월정리LOWA,제주특별자치도 제주시 구좌읍 해맞이해안로 472,2023,05,31,7,4,7,6,2,0,5
c4,음식점,월정리갈비밥,제주특별자치도 제주시 구좌읍 월정7길 46,2023,05,56,7,12,7,11,6,6,7
c4,음식점,월정리로와,제주특별자치도 제주시 구좌읍 해맞이해안로 472,2023,05,61,9,5,13,12,11,7,4
c4,음식점,월정리에서브런치,제주특별자치도 제주시 구좌읍 월정3길 53-4,2023,05,43,6,9,3,6,6,8,5
c4,음식점,월정해녀식당,제주특별자치도 제주시 구좌읍 해맞이해안로 434,2023,05,49,6,9,6,11,7,6,4
c4,음식점,웬드구니,제주특별자치도 서귀포시 안덕면 사계신항로 1,2023,05,344,63,44,59,39,49,46,44
c4,음식점,웰덤대게고로케 올레시장점,제주특별자치도 서귀포시 중정로73번길 13,2023,05,17,2,2,5,4,1,1,2
c4,음식점,위더스트래블,제주특별자치도 제주시 인다9길 29,2023,05,34,4,4,7,11,0,3,5
c4,음식점,위미항활어회센터,제주특별자치도 서귀포시 남원읍 위미중앙로196번길 6-37,2023,05,58,9,7,14,11,3,7,7
c4,음식점,윈드스톤,제주특별자치도 제주시 애월읍 광성로 272,2023,05,8,1,2,1,3,0,1,0
c4,음식점,윌라라,제주특별자치도 서귀포시 성산읍 성산중앙로 33,2023,05,22,5,3,3,3,7,1,0
c4,음식점,유기농커피 카페다,제주특별자치도 제주시 조천읍 신촌북3길 4-7,2023,05,41,5,9,4,9,3,8,3
c4,음식점,유끼네,제주특별자치도 서귀포시 표선면 성읍정의현로136번길 5-8,2023,05,18,1,1,2,6,5,3,0
c4,음식점,유나카페,서귀포시 남원읍 공천포로 81,2023,05,19,3,2,3,3,3,1,4
c4,음식점,유동커피,제주특별자치도 서귀포시 태평로 406-2,2023,05,226,41,35,29,30,53,16,22
c4,음식점,유람위드북스,제주특별자치도 제주시 한경면 조수동2길 54-36,2023,05,81,12,10,13,10,11,15,10
c4,음식점,유리네,제주특별자치도 제주시 연북로 146,2023,05,60,14,8,6,11,12,4,5
c4,음식점,유메야마,제주특별자치도 제주시 노연로 12,2023,05,17,2,1,4,4,2,2,2
c4,음식점,유복현식공간,제주특별자치도 서귀포시 대정읍 보성하로19번길 20,2023,05,35,4,9,4,7,7,2,2
c4,음식점,유스커피,제주특별자치도 제주시 구산로 54,2023,05,20,2,5,3,6,2,2,0
c4,음식점,유심이감성찜닭,제주특별자치도 제주시 추자면 추자로 78,2023,05,17,2,4,4,4,1,0,2
c4,음식점,육갑봉,제주특별자치도 제주시 신설로11길 2-9,2023,05,26,4,5,2,7,6,2,0
c4,음식점,육값하네식육가든,제주특별자치도 서귀포시 남원읍 남조로 141,2023,05,24,2,3,2,7,3,4,3
c4,음식점,윤옥,제주특별자치도 제주시 구남동2길 19-4,2023,05,25,6,6,1,4,4,3,1
c4,음식점,으뜨미,제주특별자치도 제주시 구좌읍 중산간동로 2287,2023,05,31,5,7,6,2,2,6,3
c4,음식점,은빛식당,제주특별자치도 제주시 중앙로1길 14,2023,05,1,0,0,0,0,1,0,0
c4,음식점,은혜전복,제주특별자치도 제주시 애월읍 애월로1길 24-3,2023,05,37,6,9,6,6,5,4,1
c4,음식점,은희네해장국 외도점,제주특별자치도 제주시 우정로15길 42-8,2023,05,27,4,8,2,3,1,6,3
c4,음식점,은희네해장국(일도점),제주특별자치도 제주시 고마로13길 8,2023,05,64,17,10,11,7,7,5,7
c4,음식점,이가,제주특별자치도 제주시 진군1길 17,2023,05,10,2,1,1,4,1,1,0
c4,음식점,이가전복,제주특별자치도 제주시 무근성길 6,2023,05,14,0,4,2,4,1,3,0
c4,음식점,이게밥도둑,제주특별자치도 제주시 삼무로7길 23,2023,05,37,8,7,6,7,3,0,6
c4,음식점,이너프,제주특별자치도 제주시 애월읍 고성8길 33,2023,05,23,2,6,1,7,2,2,3
c4,음식점,이노우에스시,제주특별자치도 제주시 과원로 78-1,2023,05,28,3,6,5,5,0,9,0
c4,음식점,이돈갓시청점,제주특별자치도 제주시 광양14길 9,2023,05,17,4,3,2,5,2,1,0
c4,음식점,이드레국수,제주특별자치도 서귀포시 천제연로 93,2023,05,54,8,13,4,7,9,5,8
