CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,BASE_MT,ALL_TOTAL_CO,MON_VIEWS_CO,TUES_VIEWS_CO,WED_VIEWS_CO,THUR_VIEWS_CO,FRI_VIEWS_CO,SAT_VIEWS_CO,SUN_VIEWS_CO
c4,음식점,수리코,제주특별자치도 제주시 한경면 조수리 1082-1,2023,01,31,6,6,4,5,5,2,3
c4,음식점,수망일기,제주특별자치도 서귀포시 남원읍 남조로 593-2,2023,01,35,8,8,4,3,4,2,6
c4,음식점,수모루국수,제주특별자치도 서귀포시 일주동로 9057,2023,01,16,1,2,0,3,6,1,3
c4,음식점,수복강녕,제주특별자치도 제주시 선덕로3길 40,2023,01,74,15,18,4,7,14,9,7
c4,음식점,수애기베이커리,제주특별자치도 서귀포시 대정읍 동일하모로98번길 48-59,2023,01,29,9,4,3,3,4,2,4
c4,음식점,수우동,제주특별자치도 제주시 한림읍 협재1길 11,2023,01,87,14,17,10,16,9,13,8
c4,음식점,수월봉 가마솥순대국,제주특별자치도 제주시 한경면 고산서2길 18,2023,01,84,21,17,7,9,4,11,15
c4,음식점,수제홍과일모찌,제주특별자치도 제주시 연동14길 14,2023,01,100,22,17,13,13,8,7,20
c4,음식점,수카사,제주특별자치도 제주시 구좌읍 행원로9길 11,2023,01,49,6,9,8,10,3,4,9
c4,음식점,수타명가,제주특별자치도 제주시 한림읍 일주서로 5834,2023,01,28,6,6,0,5,2,4,5
c4,음식점,숙성도,제주특별자치도 제주시 원노형로 41,2023,01,34,10,4,4,2,3,5,6
c4,음식점,숙이네보리빵,제주특별자치도 제주시 애월읍 애월로 118,2023,01,108,20,17,15,13,12,13,18
c4,음식점,순덕이네해산물장터,제주특별자치도 서귀포시 성산읍 온평서로 48,2023,01,39,7,6,7,6,4,5,4
c4,음식점,순두부엔짬뽕,제주특별자치도 제주시 통물길 30,2023,01,45,9,7,5,7,7,5,5
c4,음식점,순심이네한라봉돼지갈비,제주특별자치도 서귀포시 안덕면 산방로 3,2023,01,33,7,6,1,7,5,5,2
c4,음식점,순옥이네 명가,제주 제주시 도공로 8,2023,01,230,53,47,28,26,29,20,27
c4,음식점,순옥이네명가 함덕점,제주특별자치도 제주시 조천읍 함덕로 6,2023,01,41,7,4,7,5,5,8,5
c4,음식점,순이네해장국,제주특별자치도 제주시 오복4길 8,2023,01,42,9,8,3,5,4,5,8
c4,음식점,순정문어,제주특별자치도 제주시 서해안로 579,2023,01,32,12,5,3,2,1,3,6
c4,음식점,순천미향,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-73,2023,01,35,9,5,4,2,4,2,9
c4,음식점,순풍해장국,제주특별자치도 제주시 일주동로 355,2023,01,26,5,4,5,2,2,4,4
c4,음식점,순희뽀글이,제주특별자치도 제주시 공설로 27-1 (오라일동),2023,01,16,3,4,0,5,3,0,1
c4,음식점,순희뽀글이정식,제주특별자치도 제주시 공설로 27-1,2023,01,24,2,9,6,4,1,1,1
c4,음식점,술도가제주바당,제주특별자치도 제주시 구좌읍 종달로5길 27,2023,01,80,12,12,14,8,14,3,17
c4,음식점,숨비나리,제주특별자치도 서귀포시 안덕면 중산간서로1615번길 8,2023,01,44,7,9,3,7,3,6,9
c4,음식점,숨비나리카페,제주특별자치도 서귀포시 안덕면 중산간서로1615번길 8,2023,01,20,3,2,5,2,2,1,5
c4,음식점,숨어있는집,제주특별자치도 제주시 조천읍 함덕로 24,2023,01,44,8,8,7,4,5,4,8
c4,음식점,숲속의작은집,제주특별자치도 제주시 주르레길 63,2023,01,53,10,10,5,12,5,4,7
c4,음식점,쉐프 이야기,제주특별자치도 제주시 연동4길 22,2023,01,12,3,0,0,3,2,2,2
c4,음식점,쉐프의스시이야기,제주특별자치도 제주시 신광로 36,2023,01,20,8,2,1,3,0,2,4
c4,음식점,쉬는팡가든,제주특별자치도 서귀포시 상예로 248,2023,01,51,6,11,7,6,5,3,13
c4,음식점,쉬림프박스,제주특별자치도 제주시 구좌읍 평대리 2033-7,2023,01,78,11,12,11,11,5,11,17
c4,음식점,쉬멍가,제주특별자치도 서귀포시 중정로73번길 11,2023,01,16,5,1,1,0,3,4,2
c4,음식점,스마일러 카페,제주특별자치도 제주시 애월읍 상고길 47,2023,01,49,10,5,5,8,4,7,10
c4,음식점,스모크하우스인구억,제주특별자치도 서귀포시 대정읍 보성구억로 223,2023,01,33,7,7,4,2,4,4,5
c4,음식점,스시도모다찌 제주점,제주특별자치도 제주시 광양8길 1,2023,01,38,6,9,5,2,7,6,3
c4,음식점,스시도모다찌 칠성점,제주특별자치도 제주시 관덕로13길 3,2023,01,49,9,5,7,4,13,5,6
c4,음식점,스시우다,제주특별자치도 제주시 용마로 30,2023,01,25,2,7,0,5,3,1,7
c4,음식점,스시호시카이,제주특별자치도 제주시 오남로 90,2023,01,83,20,18,8,13,5,10,9
c4,음식점,스시혼,제주특별자치도 제주시 1100로 3191,2023,01,46,8,10,6,6,9,3,4
c4,음식점,스카이 온 파이브 다이닝,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 메리어트관 제주신화월드 호텔앤리조트 5층,2023,01,135,30,20,15,21,23,11,15
c4,음식점,스콘가게 끌림,제주특별자치도 제주시 지석9길 35-1,2023,01,24,3,2,2,3,4,6,4
c4,음식점,스테이위드커피,제주특별자치도 제주시 해안마을5길 29,2023,01,34,7,8,0,6,4,2,7
c4,음식점,스테이크 하우스,제주특별자치도 제주시 노연로 12,2023,01,25,5,4,1,7,5,0,3
c4,음식점,스팅그레이,제주특별자치도 제주시 한경면 대한로 860-41,2023,01,31,5,4,6,4,3,2,7
c4,음식점,스피닝울프,제주특별자치도 서귀포시 성산읍 동류암로 20,2023,01,11,1,2,0,1,2,4,1
c4,음식점,슬로우카페,제주특별자치도 서귀포시 남원읍 일주동로 7137,2023,01,22,2,4,2,4,2,5,3
c4,음식점,슬슬슬로우,제주특별자치도 제주시 구좌읍 행원로7길 23-8,2023,01,33,5,6,5,6,6,3,2
c4,음식점,승범이네집,제주특별자치도 제주시 월랑로 56-1 (노형동),2023,01,56,10,10,4,7,7,7,11
c4,음식점,시골길,제주특별자치도 제주시 연동13길 9,2023,01,33,7,4,6,2,3,5,6
c4,음식점,시나르,제주특별자치도 제주시 노형10길 3,2023,01,27,5,4,1,5,3,3,6
c4,음식점,시니어손맛 아리랑,제주특별자치도 제주시 동광로2길 7,2023,01,24,4,5,2,1,3,2,7
c4,음식점,시스베이글,제주특별자치도 서귀포시 남원읍 태위로 87,2023,01,11,1,4,0,1,2,1,2
c4,음식점,시스터필드,제주특별자치도 서귀포시 월드컵로 8,2023,01,36,9,6,2,5,4,2,8
c4,음식점,시영통닭,제주특별자치도 제주시 용문로 160,2023,01,20,6,3,4,1,1,3,2
c4,음식점,시즌박스,제주특별자치도 서귀포시 남원읍 태위로 154,2023,01,17,3,3,3,1,4,0,3
c4,음식점,시흥해녀의집,제주특별자치도 서귀포시 성산읍 시흥하동로 114,2023,01,51,17,8,7,7,1,4,7
c4,음식점,식과함께,제주특별자치도 서귀포시 안덕면 화순로142번길 11-9,2023,01,23,7,4,1,2,1,4,4
c4,음식점,식전당포,제주특별자치도 제주시 광양14길 17-1,2023,01,35,8,4,8,5,7,3,0
c4,음식점,신 해바라기분식,제주특별자치도 제주시 관덕로13길 13,2023,01,99,18,21,10,14,9,11,16
c4,음식점,신동성식당,제주특별자치도 서귀포시 토평남로 109,2023,01,24,5,4,4,2,3,2,4
c4,음식점,신등대수산회센타,제주특별자치도 제주시 추자면 추자로 12,2023,01,10,2,0,2,1,1,2,2
c4,음식점,신산리마을카페,제주특별자치도 서귀포시 성산읍 환해장성로 33,2023,01,46,6,7,9,4,4,4,12
c4,음식점,신설오름,제주특별자치도 제주시 고마로17길 2,2023,01,111,15,16,15,23,14,15,13
c4,음식점,신성할망식당,제주특별자치도 제주시 신대로7길 23,2023,01,14,1,2,6,0,3,1,1
c4,음식점,신스버거,제주특별자치도 제주시 한림읍 월령2길 2,2023,01,25,7,1,1,5,5,1,5
c4,음식점,신옛촌,제주특별자치도 서귀포시 안덕면 사계로 187-6,2023,01,25,5,6,0,3,4,5,2
c4,음식점,신우성타운,제주특별자치도 서귀포시 중문관광로72번길 29-9,2023,01,37,12,4,2,6,6,1,6
c4,음식점,신의한모,제주특별자치도 제주시 애월읍 하귀14길 11-1,2023,01,29,3,6,5,3,1,5,6
c4,음식점,신촌덕인당,제주특별자치도 제주시 조천읍 신북로 36,2023,01,57,9,14,10,10,4,2,8
c4,음식점,신화돌담집,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,2023,01,52,13,13,6,8,4,4,4
c4,음식점,신화테라스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,2023,01,43,16,5,4,4,1,3,10
c4,음식점,심바카레,제주특별자치도 제주시 애월읍 금성5길 44-16,2023,01,29,7,4,1,5,2,2,8
c4,음식점,심봉사눈뜬톳해물짜장짬뽕,제주특별자치도 서귀포시 대정읍 마라로 43,2023,01,21,5,3,1,4,2,1,5
c4,음식점,싱싱잇,제주특별자치도 제주시 한림읍 한림로 181,2023,01,34,9,7,5,4,5,2,2
c4,음식점,쌍둥이횟집본점,제주특별자치도 서귀포시 중정로62번길 14,2023,01,69,8,14,12,9,6,5,15
c4,음식점,써니하우스 커피&핫도그,제주특별자치도 서귀포시 안덕면 산방로 212,2023,01,28,9,2,3,7,0,1,6
c4,음식점,썬셋클리프,제주특별자치도 제주시 애월읍 애월로1길 19-8,2023,01,21,6,5,1,5,2,1,1
c4,음식점,썸의시작,제주특별자치도 제주시 애월읍 애월해안로 570-1,2023,01,55,10,8,5,10,9,7,6
c4,음식점,쓰쓰카페,제주특별자치도 제주시 한경면 성굴로 34-6,2023,01,22,4,2,6,5,0,0,5
c4,음식점,씨리얼,제주특별자치도 제주시 한림읍 명랑로 26,2023,01,21,6,4,1,1,4,3,2
c4,음식점,아꼬떼카페,제주특별자치도 제주시 조천읍 선교로 548,2023,01,12,1,2,2,3,1,0,3
c4,음식점,아따블르,제주특별자치도 제주시 조천읍 북촌11길 15-16,2023,01,22,3,6,2,2,1,2,6
c4,음식점,아뜰리에 제주명월,제주특별자치도 서귀포시 안덕면 병악로 31,2023,01,38,8,6,5,5,4,2,8
c4,음식점,아뜰리에안,제주특별자치도 서귀포시 막숙포로 166,2023,01,18,4,3,0,3,2,2,4
c4,음식점,아라파파 a la papa,제주특별자치도 제주시 국기로3길 2,2023,01,49,6,4,8,11,7,6,7
c4,음식점,아라파파 북촌점,제주특별자치도 제주시 조천읍 북촌15길 60,2023,01,35,6,7,1,2,5,2,12
c4,음식점,아랑,"제주특별자치도 제주시 선덕로 5길 25(연동, 연미주택)",2023,01,24,4,3,4,4,5,3,1
c4,음식점,아리(あり),제주특별자치도 서귀포시 홍중로 99,2023,01,42,6,5,7,7,4,1,12
c4,음식점,아모르키친,제주특별자치도 서귀포시 표선면 표선동서로 221,2023,01,7,2,1,0,1,0,0,3
c4,음식점,아서원,서귀포시 일주동로 8143,2023,01,41,9,4,3,9,6,4,6
c4,음식점,아싸횟집,제주특별자치도 서귀포시 동홍중앙로 29-1,2023,01,41,4,8,7,5,5,4,8
c4,음식점,아웃도어키친,제주특별자치도 서귀포시 동홍로 370,2023,01,29,9,2,4,6,5,0,3
c4,음식점,아이갓에브리씽,제주특별자치도 제주시 문연로 6,2023,01,38,7,8,4,5,6,3,5
c4,음식점,아이스크림연구소(우도점),제주시 우도면 우도봉길 47,2023,01,12,2,3,3,0,2,1,1
c4,음식점,아일랜드조르바,제주특별자치도 제주시 구좌읍 대수길 9,2023,01,30,3,4,2,5,7,5,4
c4,음식점,아일랜드팩토리 풍류,제주 제주시 관덕로8길 31,2023,01,43,10,9,7,4,6,2,5
c4,음식점,아줄레주,제주특별자치도 서귀포시 성산읍 신풍하동로19번길 59,2023,01,48,9,9,5,7,4,3,11
c4,음식점,아찌국밥,제주특별자치도 제주시 한경면 고산로 34,2023,01,60,13,11,10,9,5,6,6
c4,음식점,아톰스낵,제주특별자치도 제주시 구좌읍 구좌로 91,2023,01,4,2,0,0,0,0,0,2
c4,음식점,아페즈,제주특별자치도 서귀포시 중문관광로72번길 100,2023,01,72,6,17,18,11,4,8,8
c4,음식점,안거리밖거리,제주특별자치도 서귀포시 솔동산로 6-1,2023,01,66,12,9,6,11,9,9,10
c4,음식점,안녕구움,제주특별자치도 제주시 한경면 고산로 49 1층,2023,01,23,7,2,3,2,2,4,3
c4,음식점,안녕육지사람,제주특별자치도 제주시 우도면 우도해안길 792,2023,01,33,7,4,3,4,5,6,4
c4,음식점,안녕협재씨,제주특별자치도 제주시 한림읍 협재1길 55,2023,01,32,4,7,2,6,4,4,5
c4,음식점,안다미로,제주특별자치도 제주시 조천읍 비자림로 648,2023,01,27,6,4,3,1,7,3,3
c4,음식점,안전식당,제주특별자치도 제주시 사라봉길 4,2023,01,20,2,3,3,1,2,2,7
c4,음식점,안트레,제주특별자치도 제주시 애월읍 애월로 11,2023,01,41,7,7,3,7,6,3,8
c4,음식점,알라스카인제주 협재점,제주특별자치도 제주시 한림읍 협재6길 1,2023,01,9,3,3,1,0,0,0,2
c4,음식점,알마니,제주특별자치도 제주시 구좌읍 해녀박물관길 37,2023,01,19,4,4,1,3,1,3,3
c4,음식점,앙끄레국수,제주특별자치도 서귀포시 법환상로2번길 97-18,2023,01,17,2,1,0,1,3,3,7
c4,음식점,앙뚜아네트 삼다수마을점,제주특별자치도 제주시 조천읍 비자림로 606,2023,01,41,15,6,1,3,5,4,7
c4,음식점,앙뚜아네트 용담점,제주특별자치도 제주시 서해안로 671,2023,01,18,1,4,2,1,3,1,6
c4,음식점,앙뚜아네트 탑동점,제주특별자치도 제주시 중앙로 13,2023,01,36,10,5,4,7,1,3,6
c4,음식점,앙카페,제주특별자치도 서귀포시 대정읍 하모항구로 75,2023,01,55,8,14,5,4,8,6,10
c4,음식점,앞돈지,제주특별자치도 제주시 중앙로1길 28(건입동),2023,01,19,2,5,3,0,2,3,4
c4,음식점,앞뱅디식당,제주특별자치도 제주시 선덕로 32,2023,01,63,7,11,7,9,11,9,9
c4,음식점,애나의숲 브런치카페,"제주특별자치도 서귀포시 중동로48번길 8 (서귀동, 귤섬가) 1층",2023,01,44,8,3,2,21,2,4,4
c4,음식점,애월 고깃간,제주특별자치도 제주시 애월읍 애월해안로 32,2023,01,27,5,4,3,4,5,2,4
c4,음식점,애월 우니담,제주특별자치도 제주시 애월읍 고내로13길 107,2023,01,36,10,2,4,5,5,5,5
c4,음식점,애월그때그집 본점,제주특별자치도 제주시 애월읍 애월해안로 97,2023,01,55,8,10,5,9,8,6,9
c4,음식점,애월더선셋,제주특별자치도 제주시 애월읍 일주서로 6111,2023,01,131,26,22,19,16,11,17,20
c4,음식점,애월리안,제주특별자치도 제주시 애월읍 애원로 4,2023,01,40,3,8,3,9,3,5,9
c4,음식점,애월바베,제주특별자치도 제주시 원노형10길 32,2023,01,10,1,1,0,4,2,0,2
c4,음식점,애월빵공장앤카페,제주특별자치도 제주시 애월읍 금성5길 42-15,2023,01,66,8,18,12,5,7,6,10
c4,음식점,애월오누이,제주특별자치도 제주시 애월읍 애월로9길 54,2023,01,43,7,5,4,9,5,5,8
c4,음식점,애월은혜전복,제주특별자치도 제주시 애월읍 애월로1길 24-3,2023,01,38,6,6,3,6,8,4,5
c4,음식점,앤트러사이트,제주특별자치도 제주시 한림읍 한림로 564,2023,01,105,21,25,15,12,11,11,10
c4,음식점,야시장맛통령,제주특별자치도 제주시 관덕로14길 16,2023,01,24,6,4,2,3,2,3,4
c4,음식점,야야카페,제주특별자치도 제주시 조천읍 조함해안로 580,2023,01,45,8,9,5,5,4,3,11
c4,음식점,야원,제주특별자치도 제주시 조천읍 번영로 1218 (대흘리) 야원,2023,01,44,3,9,3,8,8,4,9
c4,음식점,야자수 식당,제주특별자치도 제주시 한림읍 한림로 300,2023,01,47,6,10,5,2,10,3,11
c4,음식점,얌얌돈까스,제주특별자치도 제주시 구좌읍 구좌로 44,2023,01,47,12,8,6,4,4,1,12
c4,음식점,양가형제,제주특별자치도 제주시 한경면 청수동8길 3,2023,01,147,31,23,18,23,25,16,11
c4,음식점,양촌리마을,제주특별자치도 제주시 진군길 31-5,2023,01,28,7,6,5,4,0,5,1
c4,음식점,어림향,제주특별자치도 제주시 서사로24길 22,2023,01,60,15,9,7,4,5,7,13
c4,음식점,어머니닭집,제주특별자치도 서귀포시 성산읍 고성오조로 13,2023,01,32,7,3,1,11,3,4,3
c4,음식점,어머니몸국,제주특별자치도 제주시 조천읍 신북로 245,2023,01,41,7,6,3,9,2,6,8
c4,음식점,어머니빵집,제주특별자치도 제주시 도령로 103,2023,01,13,1,4,2,1,1,2,2
c4,음식점,어머니와고등어,제주특별자치도 제주시 도두봉2길 43,2023,01,45,6,8,5,4,8,6,8
c4,음식점,어머니의 뜻을 담다 단지,제주특별자치도 제주시 애월읍 하귀2길 66,2023,01,29,7,5,3,7,1,2,4
c4,음식점,어머니의뜻을담다 단지,제주특별자치도 제주시 애월읍 하귀2길 66,2023,01,10,1,0,1,0,1,2,5
c4,음식점,어멍,제주특별자치도 제주시 조천읍 신북로 577대명리조트 B동 1층,2023,01,34,4,8,5,2,3,6,6
c4,음식점,어반르토아,제주특별자치도 제주시 구남동5길 36,2023,01,16,3,3,1,5,0,1,3
c4,음식점,어부와농부,제주특별자치도 서귀포시 천제연로 89,2023,01,66,7,11,11,10,12,8,7
c4,음식점,어부피자,제주특별자치도 서귀포시 성산읍 서성일로 1078-14,2023,01,34,6,3,6,3,2,5,9
c4,음식점,어사촌도야지,제주특별자치도 제주시 애월읍 천덕로 440-6,2023,01,19,4,2,0,5,1,0,7
c4,음식점,어애랑,제주특별자치도 제주시 한림읍 한림로 422 (협재리) 어애랑,2023,01,17,3,1,3,3,3,1,3
c4,음식점,어우늘,제주특별자치도 제주시 연북로 222,2023,01,41,8,4,3,10,5,2,9
c4,음식점,어전횟집,제주특별자치도 서귀포시 대정읍 최남단해안로 31,2023,01,42,8,11,3,7,3,3,7
c4,음식점,어제보다오늘,제주특별자치도 제주시 서해안로 68,2023,01,17,4,5,1,2,1,0,4
c4,음식점,어진이네 횟집,제주특별자치도 서귀포시 보목포로 93,2023,01,110,25,19,13,14,18,8,13
c4,음식점,어진이네 횟집(중복 콘텐츠로 미공개 처리),제주특별자치도 서귀포시 보목포로 93,2023,01,32,6,7,0,9,7,0,3
c4,음식점,어피니티,제주특별자치도 제주시 남성로 78,2023,01,16,4,4,1,3,1,1,2
c4,음식점,엉덩물,제주특별자치도 제주시 성두길 7-7,2023,01,19,6,3,1,3,1,1,4
c4,음식점,엉또산장,제주특별자치도 서귀포시 강정동 1599,2023,01,24,2,2,2,5,3,0,10
c4,음식점,엉클망고,제주특별자치도 제주시 우도면 우도해안길 342,2023,01,11,1,1,1,2,0,1,5
c4,음식점,엉클통김밥(본점),제주특별자치도 제주시 1100로 3283,2023,01,33,9,3,2,6,5,0,8
c4,음식점,에릭스에스프레소 카페,제주특별자치도 제주시 구좌읍 구좌로 77,2023,01,25,5,5,4,2,1,3,5
c4,음식점,에스프레소 라운지,제주특별자치도 제주시 한라대학로 1 (노형동),2023,01,46,11,6,4,10,6,1,8
c4,음식점,에오마르,제주특별자치도 제주시 선사로8길 13-6,2023,01,23,4,6,1,2,5,1,4
c4,음식점,에이스쌀국수,제주특별자치도 제주시 우정로5길 4,2023,01,51,12,6,6,6,8,5,8
c4,음식점,에이팩토리 커피앤북스,제주시 탑동로 11,2023,01,7,1,2,0,0,0,2,2
c4,음식점,에프터글로우,제주특별자치도 제주시 간월동로 67-3,2023,01,18,4,1,0,5,2,2,4
c4,음식점,에피소드,제주특별자치도 제주시 한경면 고조로 62,2023,01,20,3,3,3,5,2,2,2
c4,음식점,엘리펀시아,제주특별자치도 제주시 1100로 3124,2023,01,40,4,6,2,6,8,2,12
c4,음식점,엘파소,제주특별자치도 서귀포시 안덕면 화순로 191-43,2023,01,36,4,10,6,2,7,3,4
c4,음식점,엠 라운지 M Lounge,제주 서귀포시 안덕면 신화역사로304번길 38 메리어트관 제주신화월드 호텔앤리조트 G층,2023,01,49,7,10,7,6,5,4,10
c4,음식점,엠츄로,제주특별자치도 제주시 은남4길 46,2023,01,1,1,0,0,0,0,0,0
c4,음식점,여행가게,"제주특별자치도 서귀포시 남원읍 태위로 929 (태흥리, 뽀글이미용실) 1층",2023,01,38,5,5,5,8,2,6,7
c4,음식점,연동길,제주특별자치도 제주시 은남2길 23,2023,01,12,7,2,1,0,0,0,2
c4,음식점,연동둘둘김밥,제주특별자치도 제주시 국기로 21,2023,01,86,15,9,20,16,4,9,13
c4,음식점,연동마라도횟집,제주특별자치도 제주시 신광로8길 3,2023,01,118,13,15,17,21,20,13,19
c4,음식점,연미정,제주특별자치도 제주시 세평항로 14,2023,01,45,10,9,10,7,1,2,6
c4,음식점,연우네,제주특별자치도 제주시 은수길 110,2023,01,47,8,9,5,6,6,3,10
c4,음식점,연이네,제주특별자치도 제주시 우도면 우도해안길 662-1,2023,01,21,4,1,4,6,2,0,4
c4,음식점,연정식당,제주특별자치도 제주시 신광로10길 29,2023,01,36,6,5,5,4,6,1,9
c4,음식점,연화키친,제주특별자치도 제주시 애월읍 상가로 51,2023,01,39,7,6,8,6,4,2,6
c4,음식점,열공부엌,제주특별자치도 제주시 선덕로8길 26 비산쉐르빌 가동 103호,2023,01,24,5,1,3,4,1,4,6
c4,음식점,영림흑돼지가든,제주특별자치도 제주시 한림읍 한수풀로 30,2023,01,60,13,12,6,6,11,7,5
c4,음식점,영주말가든,제주특별자치도 제주시 연북로 196,2023,01,28,5,6,2,3,4,3,5
c4,음식점,영춘식당,제주특별자치도 제주시 도남로7길 37-1,2023,01,19,7,3,1,4,1,0,3
c4,음식점,영해식당 (제주점),제주특별자치도 제주시 정든로2길 24-1,2023,01,51,11,11,5,7,8,3,6
c4,음식점,예산가마솥장수촌설렁탕,제주특별자치도 제주시 구남동8길 53,2023,01,40,6,6,6,5,7,5,5
c4,음식점,예소담,제주특별자치도 제주시 천수로 6,2023,01,6,2,1,0,1,2,0,0
c4,음식점,예지원,제주특별자치도 서귀포시 천제연로 129,2023,01,29,10,3,2,4,4,5,1
c4,음식점,옐로우카페 (yellow cafe),제주 서귀포시 중문관광로 90,2023,01,23,3,8,6,2,3,0,1
c4,음식점,옛고을갈비,제주특별자치도 제주시 한림읍 한림상로 137,2023,01,18,7,3,1,1,2,1,3
c4,음식점,옛날동문시장칼국수,제주특별자치도 제주시 동문로4길 9,2023,01,122,28,36,11,16,11,7,13
c4,음식점,옛날옛적,제주특별자치도 서귀포시 성산읍 일주동로 4660,2023,01,40,6,6,3,5,9,5,6
c4,음식점,옛정의골 식당,제주특별자치도 서귀포시 표선면 중산간동로 4592,2023,01,29,5,4,2,2,5,5,6
c4,음식점,오가네전복설렁탕,제주특별자치도 서귀포시 중산간동로 7738,2023,01,62,7,10,5,11,10,7,12
c4,음식점,오끼416갤러리,제주특별자치도 서귀포시 남원읍 태수로358번길 3-1,2023,01,33,8,6,0,7,3,1,8
c4,음식점,오누이밥상,제주특별자치도 제주시 추자면 추자로 68,2023,01,16,3,4,1,3,0,0,5
c4,음식점,오는정김밥,제주특별자치도 서귀포시 동문동로 2,2023,01,121,30,29,12,12,12,14,12
c4,음식점,오늘은 녹차한잔&쇼핑,제주특별자치도 서귀포시 표선면 중산간동로 4772,2023,01,83,16,8,7,18,10,9,15
c4,음식점,오데뜨,제주특별자치도 제주시 한림읍 중산간서로 4995-6,2023,01,57,10,7,7,12,8,5,8
c4,음식점,오동여식당,제주특별자치도 제주시 추자면 추자로 20,2023,01,9,1,0,3,0,0,2,3
c4,음식점,오드랑베이커리,제주특별자치도 제주시 조천읍 조함해안로 552-3,2023,01,43,5,8,5,7,4,1,13
c4,음식점,오또도넛,제주특별자치도 서귀포시 중문상로 87,2023,01,35,10,7,5,5,4,1,3
c4,음식점,오라디오라,제주특별자치도 서귀포시 안덕면 사계로114번길 54-102,2023,01,37,10,2,5,6,2,2,10
c4,음식점,오라숲소리,제주특별자치도 제주시 오라로 80,2023,01,75,12,14,10,9,14,7,9
c4,음식점,오라오거리정식,제주시 서광로 103,2023,01,2,0,2,0,0,0,0,0
c4,음식점,오로라식당,제주특별자치도 제주시 우도면 우도로 174 농협 건너편,2023,01,18,3,3,3,1,1,1,6
c4,음식점,오르다키친,제주시 애월읍 애월해안로 672,2023,01,1,1,0,0,0,0,0,0
c4,음식점,오르막가든,제주특별자치도 서귀포시 대포중앙로 12,2023,01,22,6,2,1,2,3,2,6
c4,음식점,오르미,제주특별자치도 제주시 서회천길 33,2023,01,26,2,2,3,6,4,3,6
c4,음식점,오마이양대창 제주외도점,제주특별자치도 제주시 우정로 20,2023,01,40,7,7,4,5,4,7,6
c4,음식점,오백장군과 까마귀,제주특별자치도 서귀포시 영실로 495,2023,01,176,41,31,19,27,23,11,24
c4,음식점,오복떡집,제주특별자치도 제주시 동문로2길 10,2023,01,55,10,7,7,10,12,3,6
c4,음식점,오솔길,제주특별자치도 제주시 임항로 264,2023,01,31,4,4,5,4,4,4,6
c4,음식점,오일등식당,제주특별자치도 제주시 도공로 22-1,2023,01,15,4,0,1,6,0,1,3
c4,음식점,오조해녀의 집,제주특별자치도 서귀포시 성산읍 한도로 141-13,2023,01,36,10,7,3,4,6,0,6
c4,음식점,오캄,제주특별자치도 제주시 정실3길 118,2023,01,13,2,0,1,5,1,1,3
c4,음식점,오쿠다 이도점,제주특별자치도 제주시 구남동4길 45,2023,01,47,7,10,6,8,7,2,7
c4,음식점,오현불백,제주특별자치도 제주시 성지로 58-2,2023,01,32,3,2,7,3,5,1,11
c4,음식점,옥돔식당,제주특별자치도 서귀포시 대정읍 신영로36번길 62,2023,01,82,14,8,8,14,12,15,11
c4,음식점,옥만이네,제주특별자치도 제주시 한림읍 한림해안로 160,2023,01,47,6,5,6,4,5,6,15
c4,음식점,온오프,제주특별자치도 제주시 우도면 우도해안길 876,2023,01,14,2,3,2,3,1,2,1
c4,음식점,올댓제주,제주특별자치도 제주시 중앙로1길 33 2층,2023,01,27,2,4,3,4,4,3,7
c4,음식점,올디벗구디,제주특별자치도 서귀포시 일주서로 330,2023,01,21,5,3,0,3,3,2,5
c4,음식점,올래국수,제주특별자치도 제주시 귀아랑길 24 (연동),2023,01,295,38,60,45,45,44,32,31
c4,음식점,올래회어촌,제주특별자치도 제주시 테우해안로 166 (이호일동),2023,01,33,6,3,3,3,5,5,8
c4,음식점,올랭이와물꾸럭,제주특별자치도 서귀포시 대정읍 신영로 93-5,2023,01,66,12,14,8,8,6,6,12
c4,음식점,올레7돈 (올레칠돈),제주특별자치도 서귀포시 월평하원로 20,2023,01,56,9,11,7,4,11,2,12
c4,음식점,올레산야초,제주특별자치도 제주시 애월읍 유수암서길 57,2023,01,19,3,2,1,7,1,4,1
c4,음식점,올레삼다정,제주특별자치도 서귀포시 태평로537번길 48,2023,01,21,4,2,1,1,5,2,6
c4,음식점,올레수산회센터,제주도 서귀포시 중정로 61번길 12,2023,01,136,24,17,16,21,17,17,24
c4,음식점,올레실내포장마차,제주특별자치도 제주시 추자면 추자로 52,2023,01,16,5,0,0,2,4,3,2
c4,음식점,올티스,제주특별자치도 제주시 조천읍 거문오름길 23-58,2023,01,36,6,5,7,3,4,3,8
c4,음식점,옵써빵집,제주특별자치도 서귀포시 표선면 표선동서로 240,2023,01,36,9,4,3,9,4,3,4
c4,음식점,옹포별장가든,제주특별자치도 제주시 한림읍 한림상로 24,2023,01,42,10,9,3,3,5,3,9
c4,음식점,와랑식탁,제주특별자치도 제주시 한경면 한경해안로 512-8,2023,01,37,5,2,8,11,6,4,1
