CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,BASE_MT,ALL_TOTAL_CO,MON_VIEWS_CO,TUES_VIEWS_CO,WED_VIEWS_CO,THUR_VIEWS_CO,FRI_VIEWS_CO,SAT_VIEWS_CO,SUN_VIEWS_CO
c1,관광지,돔박이오름 (동박악),제주특별자치도 서귀포시 안덕면 광평리 산 89,2023,02,34,5,5,7,3,3,4,7
c1,관광지,돔베낭골,제주특별자치도 서귀포시 호근동,2023,02,59,9,6,10,7,9,6,12
c1,관광지,돔베낭길,제주특별자치도 서귀포시 태평로92번길 49,2023,02,75,10,10,16,7,11,13,8
c1,관광지,동거문이오름,제주특별자치도 제주시 구좌읍 종달리 산 70,2023,02,63,11,7,6,11,9,11,8
c1,관광지,동계 정온 유허비,제주특별자치도 서귀포시 대정읍 안성리,2023,02,40,6,6,7,8,6,5,2
c1,관광지,동귀방파제,제주특별자치도 제주시 애월읍 하귀리,2023,02,35,3,4,9,8,3,3,5
c1,관광지,동백동산,제주특별자치도 제주시 조천읍 선흘리 산 12,2023,02,980,131,124,166,119,165,137,138
c1,관광지,동백포레스트,서귀포시 남원읍 신례리 1767,2023,02,672,90,85,112,102,95,93,95
c1,관광지,동복환해장성,제주특별자치도 제주시 구좌읍 동복리,2023,02,39,10,6,8,5,3,4,3
c1,관광지,동산농원 딸기체험장,제주특별자치도 제주시 한경면 저지리 1448-2,2023,02,272,37,29,43,38,38,45,42
c1,관광지,동알오름,제주특별자치도 서귀포시 대정읍 상모리 153,2023,02,33,4,4,6,2,6,4,7
c1,관광지,동일리포구,제주특별자치도 서귀포시 대정읍 동일리,2023,02,41,4,4,11,6,7,6,3
c1,관광지,돛오름,제주특별자치도 제주시 구좌읍 송당리 산 3,2023,02,53,8,4,14,4,11,3,9
c1,관광지,두맹이골목,제주특별자치도 제주시 동문로16길 17-4,2023,02,61,10,13,12,8,3,7,8
c1,관광지,두산봉(말미오름),제주특별자치도 서귀포시 성산읍 시흥리 산 1-5,2023,02,76,7,12,21,10,11,7,8
c1,관광지,둔지봉,제주특별자치도 제주시 구좌읍 한동리 산 40,2023,02,38,10,5,8,5,4,3,3
c1,관광지,뒤굽은이오름,제주특별자치도 서귀포시 성산읍 수산리 4504,2023,02,40,4,4,11,9,2,6,4
c1,관광지,들렁모루 산책길,제주특별자치도 서귀포시 서홍동 2437,2023,02,40,5,7,7,5,6,6,4
c1,관광지,등머을레져,제주특별자치도 제주시 우도면 우도해안길 70,2023,02,29,3,3,8,3,4,4,4
c1,관광지,디스커버제주,제주특별자치도 서귀포시 대포로 26,2023,02,57,8,10,12,5,9,4,9
c1,관광지,디어펫,제주특별자치도 제주시 과원로 47,2023,02,27,3,4,9,4,2,4,1
c1,관광지,따라비오름,제주특별자치도 서귀포시 표선면 가시리 산 62,2023,02,504,52,68,90,83,61,84,66
c1,관광지,라신동,제주특별자치도 제주시 한림읍 귀덕리,2023,02,49,8,6,15,7,5,4,4
c1,관광지,라온골프클럽,제주특별자치도 제주시 한경면 용금로 998,2023,02,26,2,2,9,2,5,3,3
c1,관광지,라온승마클럽,제주특별자치도 제주시 한림읍 월림7길 155,2023,02,59,7,11,11,9,8,3,10
c1,관광지,라온주 실내체험동물원,제주특별자치도 제주시 한림읍 월림7길 155,2023,02,67,7,9,13,7,10,8,13
c1,관광지,러블리독스,제주특별자치도 제주시 연북로 668,2023,02,44,6,5,14,5,6,3,5
c1,관광지,레더한,제주특별자치도 서귀포시 남원읍 태위로 773-19,2023,02,37,5,3,9,3,5,5,7
c1,관광지,레이저서바이벌M,제주특별자치도 제주시 신광로 58 4층,2023,02,358,54,50,45,52,50,48,59
c1,관광지,렛츠런파크,제주특별자치도 제주시 애월읍 평화로 2144,2023,02,107,12,16,31,16,12,7,13
c1,관광지,렛츠런팜 양귀비꽃,제주특별자치도 제주시 조천읍 남조로 1660,2023,02,51,5,6,11,5,8,10,6
c1,관광지,렛츠런팜제주,제주특별자치도 제주시 조천읍 남조로 1660,2023,02,213,19,44,45,27,24,33,21
c1,관광지,로로 요가,제주특별자치도 제주시 조천읍 조함해안로 519-10,2023,02,45,6,8,11,5,8,2,5
c1,관광지,롯데호텔 브이스파,"제주특별자치도 서귀포시 중문관광로72번길 35, lobby floor 8F",2023,02,59,8,7,6,17,9,8,4
c1,관광지,리틀프린스뮤지엄,제주특별자치도 서귀포시 중문관광로110번길 15 리틀프린스뮤지엄,2023,02,141,30,16,23,20,22,20,10
c1,관광지,마라도 섬투어,제주특별자치도 서귀포시 대정읍 마라로 65,2023,02,49,5,6,8,11,6,5,8
c1,관광지,마라도(마라해양도립공원),제주특별자치도 서귀포시 대정읍 마라로101번길 46,2023,02,376,55,58,67,58,33,56,49
c1,관광지,마라도관광쉼터,제주특별자치도 서귀포시 대정읍 마라로 139,2023,02,21,4,3,7,1,3,0,3
c1,관광지,마라도기원정사,제주특별자치도 서귀포시 대정읍 마라로 87,2023,02,29,4,10,4,1,0,4,6
c1,관광지,마라도등대,제주특별자치도 서귀포시 대정읍 가파리 642,2023,02,54,4,11,9,2,11,8,9
c1,관광지,마라도성당,제주특별자치도 서귀포시 대정읍 마라로 153,2023,02,115,8,18,24,18,12,18,17
c1,관광지,마방목지,제주특별자치도 제주시 516로 2480,2023,02,380,60,60,53,55,60,47,45
c1,관광지,마복이오름,제주특별자치도 서귀포시 안덕면 상천리 산 83,2023,02,32,5,7,5,2,1,8,4
c1,관광지,마오름(한경),제주특별자치도 제주시 한경면 저지리 산 56,2023,02,30,4,1,14,2,4,4,1
c1,관광지,마원,제주특별자치도 제주시 조천읍 선흘남4길 264-17,2023,02,35,5,5,7,6,6,3,3
c1,관광지,마흐니 숲길,제주특별자치도 서귀포시 남원읍 남조로 973,2023,02,64,6,11,11,10,9,7,10
c1,관광지,막숙,제주특별자치도 서귀포시 막숙포로37번길 2,2023,02,63,10,11,13,7,7,6,9
c1,관광지,만벵듸 공동장지,제주특별자치도 제주시 한림읍 갯거리오름길 114,2023,02,38,1,2,22,3,2,4,4
c1,관광지,만장굴,제주특별자치도 제주시 구좌읍 만장굴길 182,2023,02,2351,365,277,482,317,283,295,332
c1,관광지,맛있는 철학자(태반의땅제주),제주특별자치도 서귀포시 토평로50번길 31,2023,02,59,4,8,13,13,8,7,6
c1,관광지,망장포,제주특별자치도 서귀포시 남원읍 하례망장포로 65-13,2023,02,44,3,6,12,9,1,6,7
c1,관광지,매오름,제주특별자치도 서귀포시 표선면 표선리 산 2,2023,02,67,10,5,13,8,10,13,8
c1,관광지,맬튼개 갯담,제주특별자치도 제주시 구좌읍 구좌로 142,2023,02,35,5,5,13,3,4,2,3
c1,관광지,머체왓숲길,제주특별자치도 서귀포시 남원읍 서성로 755,2023,02,493,72,63,94,77,75,69,43
c1,관광지,멍더랜드,제주특별자치도 제주시 월광로 147,2023,02,38,7,5,10,6,2,5,3
c1,관광지,멍멍플레이스,제주특별자치도 제주시 애월읍 소길남길 244-5,2023,02,49,4,2,19,6,6,4,8
c1,관광지,메이즈랜드,제주특별자치도 제주시 구좌읍 비자림로 2134-47,2023,02,598,108,75,95,87,90,71,72
c1,관광지,명월성지,제주특별자치도 제주시 한림읍 명월리 2236,2023,02,117,12,14,28,14,14,15,20
c1,관광지,명월팽나무군락,제주특별자치도 제주시 한림읍 명월로 71,2023,02,73,7,15,13,11,9,6,12
c1,관광지,모구리오름,제주특별자치도 서귀포시 성산읍 서성일로 260,2023,02,44,3,4,10,9,5,6,7
c1,관광지,모라이,제주특별자치도 서귀포시 산록남로 (색달동),2023,02,25,2,3,8,6,1,3,2
c1,관광지,모슬봉 (모슬개오름),제주특별자치도 서귀포시 대정읍 상모리 3540-2,2023,02,61,10,8,9,3,8,9,14
c1,관광지,모슬포항,제주특별자치도 서귀포시 대정읍 신영로36번길 48,2023,02,271,48,41,40,41,40,42,19
c1,관광지,모지오름,제주특별자치도 서귀포시 표선면 성읍리 산 22,2023,02,41,4,4,9,8,5,5,6
c1,관광지,모진이몽돌해변,제주특별자치도 제주시 추자면 신양리 56,2023,02,56,9,4,18,6,9,6,4
c1,관광지,목시물굴,제주특별자치도 제주시 조천읍 선흘리 산26번지 일대,2023,02,52,4,9,13,8,7,3,8
c1,관광지,목장카페 드르쿰다,제주특별자치도 서귀포시 표선면 번영로 2454,2023,02,120,14,16,23,14,20,18,15
c1,관광지,묘산봉 (괴살메),제주특별자치도 제주시 구좌읍 김녕리 2723,2023,02,41,4,5,12,6,7,4,3
c1,관광지,무등이왓터,제주특별자치도 서귀포시 안덕면 신화역사로586번길 21-7,2023,02,37,3,2,10,6,4,5,7
c1,관광지,무릉곶자왈,제주특별자치도 서귀포시 대정읍 무릉리 산 1,2023,02,143,17,21,23,19,22,19,22
c1,관광지,무릉도원마을,제주특별자치도 서귀포시 대정읍 중산간서로 2868,2023,02,36,5,3,8,7,5,4,4
c1,관광지,무릉자전거도로(환상자전거길 3구간),제주특별자치도 제주시 구좌읍 구좌해안로 237,2023,02,38,4,8,6,5,7,4,4
c1,관광지,무민랜드,제주특별자치도 서귀포시 안덕면 병악로 420,2023,02,142,17,23,26,19,23,12,22
c1,관광지,무비랜드왁스뮤지엄,제주특별자치도 서귀포시 중문관광로 205,2023,02,85,11,15,15,11,11,11,11
c1,관광지,무수천,제주특별자치도 제주시 애월읍 무수천길,2023,02,68,9,6,15,9,6,17,6
c1,관광지,묵리마을,제주특별자치도 제주시 추자면 묵리,2023,02,27,1,4,9,2,4,5,2
c1,관광지,묵리처녀당,제주특별자치도 제주시 추자면 묵리 229-1,2023,02,29,1,9,12,2,1,0,4
c1,관광지,묵리해안쉼터,제주특별자치도 제주시 추자면 추자로 376-6,2023,02,13,2,1,5,2,2,0,1
c1,관광지,묵리해안포구,제주특별자치도 제주시 추자면 추자로 365-1,2023,02,18,0,0,10,4,0,1,3
c1,관광지,문도지오름 (문돗지),제주특별자치도 제주시 한림읍 금악리 3444,2023,02,93,12,13,17,13,12,10,16
c1,관광지,문서프,제주특별자치도 제주시 애월읍 곽지7길 1,2023,02,30,4,5,9,1,5,1,5
c1,관광지,문석이오름 [출입제한 - 자연휴식년제 적용 중],제주특별자치도 제주시 구좌읍 송당리,2023,02,43,3,4,14,5,8,4,5
c1,관광지,문섬(서귀포해양도립공원),제주특별자치도 서귀포시 칠십리로,2023,02,106,16,10,20,22,12,12,14
c1,관광지,문화공간 양,제주특별자치도 제주시 거로남6길 13,2023,02,35,3,3,8,10,2,4,5
c1,관광지,문화빳데리 충전소,제주특별자치도 서귀포시 중정로 76,2023,02,28,4,4,5,2,6,4,3
c1,관광지,문화예술마을 저지리 농어촌체험마을,제주시 한경면 중산간서로 3675,2023,02,56,6,9,8,12,7,10,4
c1,관광지,"물메(물미, 수산봉)",제주특별자치도 제주시 애월읍 수산리 산 1-1,2023,02,111,10,21,27,20,12,8,13
c1,관광지,물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51,2023,02,60,8,8,17,5,9,7,6
c1,관광지,물영아리오름,제주특별자치도 서귀포시 남원읍 남조로 988-11,2023,02,427,71,61,66,58,62,63,46
c1,관광지,물찻오름 [출입제한 - 자연휴식년제 적용 중],제주특별자치도 제주시 조천읍 교래길,2023,02,234,32,41,36,28,37,23,37
c1,관광지,"미악산 (턥오름, 쌀오름, 솔오름)",제주특별자치도 서귀포시 인정오름로 387-63,2023,02,29,2,4,8,3,6,4,2
c1,관광지,미요캔들,제주특별자치도 제주시 구남로4길 8-1,2023,02,26,2,4,6,4,3,4,3
c1,관광지,미천굴,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,2023,02,167,21,19,27,31,21,19,29
c1,관광지,민속자연사박물관,제주특별자치도 제주시 삼성로 40,2023,02,169,22,22,35,23,19,20,28
c1,관광지,민속해안로,제주특별자치도 서귀포시 표선면 일주동로 6228,2023,02,35,3,6,8,3,2,5,8
c1,관광지,민오름(구좌읍),제주특별자치도 제주시 구좌읍 비자림로 1456,2023,02,61,10,5,16,6,8,10,6
c1,관광지,민오름(봉개동),제주특별자치도 제주시 칠오름길 (봉개동),2023,02,33,4,2,6,7,4,3,7
c1,관광지,민오름(오라동),제주특별자치도 제주시 오라2동 산 12,2023,02,125,12,17,24,16,16,22,18
c1,관광지,민오름(조천읍),제주특별자치도 제주시 조천읍 선흘리 산 141,2023,02,38,3,6,9,4,3,4,9
c1,관광지,바구스서핑스쿨,제주특별자치도 제주시 테우해안로 143,2023,02,11,1,0,4,3,1,1,1
c1,관광지,바늘오름,제주특별자치도 제주시 조천읍 교래리 산 108,2023,02,37,2,9,8,2,5,7,4
c1,관광지,바당미술관,제주특별자치도 서귀포시 대정읍 노을해안로 96,2023,02,2,0,0,2,0,0,0,0
c1,관광지,바람모루,제주특별자치도 서귀포시 서호동,2023,02,41,6,5,7,5,6,4,8
c1,관광지,바릇스파,제주특별자치도 제주시 한림읍 한림로 392 3층,2023,02,71,10,11,14,12,13,5,6
c1,관광지,바이나흐튼 크리스마스 박물관,제주특별자치도 서귀포시 안덕면 평화로 654,2023,02,108,9,10,20,18,19,17,15
c1,관광지,박물관은 살아있다,제주특별자치도 서귀포시 중문관광로 42,2023,02,511,83,72,82,61,70,69,74
c1,관광지,박성내,제주특별자치도 제주시 기자길 5,2023,02,34,4,0,12,9,4,2,3
c1,관광지,박수기정,제주특별자치도 서귀포시 안덕면 난드르로 90-25,2023,02,2140,275,228,217,127,130,371,792
c1,관광지,발이오름,제주특별자치도 제주시 애월읍 어음리 산 1,2023,02,28,3,4,6,4,5,3,3
c1,관광지,발자국화석공원,제주특별자치도 서귀포시 대정읍 형제해안로 192,2023,02,104,22,14,21,12,12,9,14
c1,관광지,밧돌오름,제주특별자치도 제주시 구좌읍 송당리 산 66-1,2023,02,53,2,5,10,9,6,12,9
c1,관광지,방림원,제주특별자치도 제주시 한경면 용금로 864,2023,02,114,15,18,21,19,16,15,10
c1,관광지,방선문,제주특별자치도 제주시 종천길 39-1,2023,02,50,7,7,16,8,2,2,8
c1,관광지,방일리공원,제주특별자치도 제주시 정원로 50,2023,02,22,2,2,6,3,2,3,4
c1,관광지,방주교회,제주특별자치도 서귀포시 안덕면 산록남로762번길 113,2023,02,1079,154,160,173,143,150,156,143
c1,관광지,배령연대,제주특별자치도 제주시 한림읍 금능리 1649,2023,02,22,2,1,9,1,3,2,4
c1,관광지,백년초농장박물관,제주특별자치도 서귀포시 태평로 200,2023,02,57,7,4,14,7,8,5,12
c1,관광지,백록담,제주특별자치도 서귀포시 토평동 산 15-1,2023,02,825,138,111,127,120,110,101,118
c1,관광지,백약이오름 [출입제한 - 자연휴식년제 적용 중],제주특별자치도 서귀포시 표선면 성읍리 산 1,2023,02,748,100,108,101,118,116,99,106
c1,관광지,백제사,제주시 애월읍 광령남6길 54 백제사,2023,02,33,7,4,5,4,5,4,4
c1,관광지,백제사 템플스테이,제주시 애월읍 광령남6길 54 백제사,2023,02,69,9,5,16,18,3,9,9
c1,관광지,백조일손지묘(백조일손지지),제주특별자치도 서귀포시 안덕면 사계리,2023,02,81,9,14,17,13,8,9,11
c1,관광지,밸런싱 요가,제주특별자치도 제주시 중앙로 492,2023,02,31,3,5,9,5,2,5,2
c1,관광지,범섬,제주특별자치도 서귀포시 법환동,2023,02,208,24,25,25,26,30,44,34
c1,관광지,법정사,제주특별자치도 서귀포시 1100로 740-168,2023,02,52,7,5,15,6,7,2,10
c1,관광지,법화사,제주특별자치도 서귀포시 하원북로 35번길 15-28,2023,02,93,12,18,15,22,10,6,10
c1,관광지,법화사지,제주특별자치도 서귀포시 하원북로35번길 15-28,2023,02,51,8,8,12,8,8,3,4
c1,관광지,법환포구,제주특별자치도 서귀포시 막숙포로37번길 2,2023,02,137,21,19,28,12,19,19,19
c1,관광지,베릿네오름,제주특별자치도 서귀포시 중문상로17번길 51,2023,02,144,17,12,28,26,20,22,19
c1,관광지,벨리타,제주특별자치도 제주시 조천읍 중산간동로 1194,2023,02,38,3,7,10,7,7,2,2
c1,관광지,별내린전망대,제주특별자치도 서귀포시 색달동 2938-1,2023,02,103,17,10,23,14,12,13,14
c1,관광지,별도봉,제주특별자치도 제주시 선반로 (화북일동),2023,02,62,7,10,14,13,5,5,8
c1,관광지,별도연대,제주특별자치도 제주시 화북1동 1537,2023,02,30,6,2,13,3,2,3,1
c1,관광지,별도포구,제주특별자치도 제주시 화북1동 4269-12,2023,02,33,4,8,7,3,4,5,2
c1,관광지,별방진,제주특별자치도 제주시 구좌읍 하도리 3354,2023,02,312,42,41,61,48,41,36,43
c1,관광지,병악현무암지대,제주특별자치도 서귀포시 안덕면 사계리,2023,02,62,14,9,11,10,8,3,7
c1,관광지,보롬왓,제주특별자치도 서귀포시 표선면 번영로 2350-104,2023,02,784,109,114,149,101,101,106,104
c1,관광지,"보롬이(하논, 화구구)",제주특별자치도 서귀포시 하논로 (서홍동),2023,02,30,4,3,7,5,6,3,2
c1,관광지,보목포구,제주특별자치도 서귀포시 보목포로 46,2023,02,69,12,5,11,10,10,10,11
c1,관광지,보물섬하이킹,제주특별자치도 제주시 용문로14길 14,2023,02,35,4,2,9,4,7,5,4
c1,관광지,보통청춘기록실 청춘사진관,제주특별자치도 제주시 한림읍 귀덕11길 1,2023,02,60,7,6,16,10,6,7,8
c1,관광지,본초족욕,제주특별자치도 제주시 은수길 65,2023,02,111,11,23,22,6,13,21,15
c1,관광지,본태박물관,제주특별자치도 서귀포시 안덕면 산록남로762번길 69,2023,02,440,64,60,68,73,61,48,66
c1,관광지,볼레낭길,제주특별자치도 서귀포시 안덕면 감산리 1049,2023,02,28,3,3,9,3,2,7,1
c1,관광지,봉구의간식,제주특별자치도 제주시 애월읍 애월로 110,2023,02,38,4,6,10,5,7,3,3
c1,관광지,봉글레산,제주특별자치도 제주시 추자면 대서5길 1,2023,02,16,4,1,4,2,0,3,2
c1,관광지,봉쥬르봉봉,제주특별자치도 제주시 한림읍 한림로 408-2,2023,02,46,9,3,15,9,4,4,2
c1,관광지,부대악오름,제주특별자치도 제주시 조천읍 선흘리 산 103,2023,02,33,3,6,7,5,4,2,6
c1,관광지,부영컨트리클럽,제주특별자치도 서귀포시 남원읍 남조로 960 부영CC,2023,02,22,5,1,7,1,3,1,4
c1,관광지,북오름,제주특별자치도 서귀포시 안덕면 동광리 산 94,2023,02,27,0,3,8,5,3,5,3
c1,관광지,북촌국민학교,제주특별자치도 제주시 조천읍 일주동로 1481,2023,02,54,2,6,10,9,12,5,10
c1,관광지,북촌돌하르방미술관,제주특별자치도 제주시 조천읍 북촌서1길 70,2023,02,306,48,45,47,43,47,31,45
c1,관광지,북촌리 4.3길,제주특별자치도 제주시 조천읍 북촌3길 3,2023,02,47,3,10,7,12,7,3,5
c1,관광지,북촌포구,제주특별자치도 제주시 조천읍 북촌9길 26-1,2023,02,40,3,2,9,8,2,10,6
c1,관광지,북촌환해장성,제주특별자치도 제주시 조천읍 북촌리,2023,02,42,4,5,9,11,6,4,3
